PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Becker, RH; Zmijewski, KA; Crail, T				Becker, Richard H.; Zmijewski, Kirk A.; Crail, Todd			Seeing the forest for the invasives: mapping buckthorn in the Oak Openings	BIOLOGICAL INVASIONS												Landsat TM and ETM+ satellite images from 2001 to 2011 were used to map the extent and change of the invasive shrubs common and glossy buckthorn (Frangula alnus and Rhamnus cathartica) at Irwin Prairie State Nature Preserve (IPSNP), and throughout Oak Openings, a 1,500 km(2) region, located in NW Ohio, USA and SE Michigan near Lake Erie. In the Oak Openings, buckthorn directly threatens native biodiversity and habitat health of this globally rare ecosystem. Buckthorn that forms as dense shrub thicket in the understory is often obscured from satellite view by other canopy and is not spectrally dissimilar enough to be characterized using multispectral images. To address this, time series tasseled cap greenness images of land surface areas dominated by buckthorn thicket (which exhibit early leaf-out, late senescence) was used to identify areas covered by thicket with a heterogeneous background. A time series of vegetation index values was calculated from 49 Landsat images and combined with in-situ observations to define the land surface phenology of buckthorn thicket and other vegetation types. The phenological differences among land surfaces dominated by distinct vegetation types in the Oak Openings Region were used to map the extent of buckthorn thicket using a supervised classification method. Buckthorn thicket was identified in 0.43 % of the classified pixels (940 ha) in the 2007-2011 imagery and in 0.31 % (690 ha) of the 2001-2006 images. A Kappa test of the 2007-2011 classification yielded a value of 0.73 with 88 % overall accuracy of presence or absence of thicket based on 60 samples throughout the Oak Openings. The areal extent of buckthorn thicket increased by 39 % (255 ha) in the study area over the time period from 2001 to 2011.				Becker, Richard/A-9120-2010	Becker, Richard/0000-0003-2514-2040												1387-3547					FEB	2013	15	2					315	326		10.1007/s10530-012-0288-8								WOS:000313030500009						
J	Olea, PP; Mateo-Tomas, P				Olea, Pedro P.; Mateo-Tomas, Patricia			Assessing Species Habitat Using Google Street View: A Case Study of Cliff-Nesting Vultures	PLOS ONE												The assessment of a species' habitat is a crucial issue in ecology and conservation. While the collection of habitat data has been boosted by the availability of remote sensing technologies, certain habitat types have yet to be collected through costly, on-ground surveys, limiting study over large areas. Cliffs are ecosystems that provide habitat for a rich biodiversity, especially raptors. Because of their principally vertical structure, however, cliffs are not easy to study by remote sensing technologies, posing a challenge for many researches and managers working with cliff-related biodiversity. We explore the feasibility of Google Street View, a freely available on-line tool, to remotely identify and assess the nesting habitat of two cliff-nesting vultures (the griffon vulture and the globally endangered Egyptian vulture) in northwestern Spain. Two main usefulness of Google Street View to ecologists and conservation biologists were evaluated: i) remotely identifying a species' potential habitat and ii) extracting fine-scale habitat information. Google Street View imagery covered 49% (1,907 km) of the roads of our study area (7,000 km(2)). The potential visibility covered by on-ground surveys was significantly greater (mean: 97.4%) than that of Google Street View (48.1%). However, incorporating Google Street View to the vulture's habitat survey would save, on average, 36% in time and 49.5% in funds with respect to the on-ground survey only. The ability of Google Street View to identify cliffs (overall accuracy = 100%) outperformed the classification maps derived from digital elevation models (DEMs) (62-95%). Nonetheless, high-performance DEM maps may be useful to compensate Google Street View coverage limitations. Through Google Street View we could examine 66% of the vultures' nesting-cliffs existing in the study area (n = 148): 64% from griffon vultures and 65% from Egyptian vultures. It also allowed us the extraction of fine-scale features of cliffs. This World Wide Web-based methodology may be a useful, complementary tool to remotely map and assess the potential habitat of cliff-dependent biodiversity over large geographic areas, saving survey-related costs.				Mateo-Tomas, Patricia/L-8471-2014	Mateo-Tomas, Patricia/0000-0001-6762-9514												1932-6203					JAN 23	2013	8	1							e54582	10.1371/journal.pone.0054582								WOS:000314021500089	23355880					
S	Wang, L; Liu, SH; Wang, LZ; Liang, XJ		Hu, S; Ye, X		Wang, Li; Liu, Suhong; Wang, Lizhao; Liang, Xiaojia			Spatial Distribution of Crofton Weeds in Southwest China with MODIS NDVI of Long Time Series	2013 21ST INTERNATIONAL CONFERENCE ON GEOINFORMATICS (GEOINFORMATICS)	International Conference on Geoinformatics				21st International Conference on Geoinformatics (Geoinformatics)	JUN 20-22, 2013	Kai Feng, PEOPLES R CHINA	Henan Univ, Coll Environm & Planning, Minist Educ, Key Lab Geospatial Technol Middle & Lower Yellow River Reg, Int Assoc Chinese Profess Geograph Informat Sci, Henan Assoc Sci & Technol, IEEE Geoscience & Remote Sensing Soc, Henan Univ, Minist Educ, Key Res Inst Yellow River Civilizat & Sustainable Dev, Geograph Soc Henan Prov				Crofton weed, which was introduced to the southwest of China in the 1940s via the border between China and Burma, now has a seriously damaging effect on the biodiversity and the living environment in those regions, including Yunnan, Sichuan, Guizhou, Guangxi, Tibet, Chongqing, and Hubei. To help monitor this situation effectively, there have been many researches that utilize remote sensing images to identify the spread of Crofton weed. However, most of these researches found it difficult to identify Crofton weed because it is mixed and entangled with a large number of other vegetation. In our research, data processing includes three steps: 1) Retrieving the spectral feature values of Crofton weed at the different growth stages through long time regional sampling; 2) Comparing the NDVI of Crofton weeds, forests, crops, water bodies, residential areas in the typical sampling regions by using the time series data of remote sensing images; and finally, 3) Classifying the remote sensing images of the research regions according to the distinctive features of NDVI curves based on the time series data. The outcome of following these three data processing steps is a relatively accurate classification result, which produces a high-accuracy distribution map of the Crofton weed.																	2161-024X						2013																		WOS:000339361500094						
J	Kulloli, RN; Purohit, CS; Kumar, S; Jindal, SK; Rawat, K; Acharya, D				Kulloli, R. N.; Purohit, Chandan Singh; Kumar, Suresh; Jindal, S. K.; Rawat, K.; Acharya, D.			Distribution of Commiphora wightii (Arnt.) Bhand. in Rajasthan with Special Emphasis on its Conservation Planning in Arid Areas	VEGETOS												Commiphora wightii (Arnott) Bhand., commonly known as 'Guggal', is an important medicinal plant that has been categorized as threatened but International Union for Conservation of Nature (IUCN) has put it under data deficient (DD) category. Consequently, placing it in 'Data Deficient' category of IUCN requires detailed information on its spatial distribution and other related aspects. Hence we report here the results of our appraisal of Guggal in Rajasthan, using remote sensing and ground truthing. A base map of Guggal was prepared using Geographical Information System (GIS) open source software Quantum GIS, SAGA. Landsat ETM+ and ASTER GDEM (Advanced Space borne Thermal Emission and Reflection Radiometer Global Digital Elevation Model) Satellite Data were used. By clipping Aster GDEM Data with district boundary it was then provided color range to get elevation information. A digital elevation model of Rajasthan physiography was developed from ASTER and GDEM Data that has 30 m resolution. GIS layers of area of occurrences for Guggal plant and elevation were created. This map along with topographic sheets of 1:50000 were used for field traversing and ground truthing in 35 expeditions from 2009 to 2012. From the ground data, GPS data of longitude, latitude and altitude of each survey points were used in creating GIS layers in a 3D elevation map as also Guggal distribution and density map in 20 districts of Rajasthan. Results revealed that Guggal predominantly occurs in hilly and piedmonts zone. Its density was low in southeast Rajasthan (2-5 plants/ha) compared to western Rajasthan (8-10 plants/ha. In view of better vigour and survival in native sites in western Rajasthan's bioclimatic conditions, its ex-situ and in-situ conservation will be more successful in the districts of Jaisalmer, Barmer, Jalore and Jodhpur than in other areas.																	0970-4078	2092-7843					2013	26				SI		113	120		10.5958/j.2229-4473.26.2s.129                                                   								WOS:000335969200017						
S	Li, S; Wan, WC; Li, LW		Zhao, J; Iranpour, R; Li, X; Jin, B		Li, Su; Wan, Wenchao; Li, Luwen			Advances on Urban Impervious Surface Extraction Using Remote Sensing Data	ADVANCES IN ENVIRONMENTAL TECHNOLOGIES, PTS 1-6	Advanced Materials Research				2nd International Conference on Energy and Environmental Protection (ICEEP 2013)	APR 19-21, 2013	Guilin, PEOPLES R CHINA	Inner Mongolia Univ, Chinese Acad Sci, Res Ctr Eco Environm Sci, Key Lab Environm Biotechnol				Urban impervious surface is an artificial surface features of the city, affecting urban surface runoff, the hydrological cycle, water quality, local climate and biodiversity, is one of the important indicators of the modern urbanization and urban ecosystem monitoring. With the development of urban remote sensing, various resolution remote sensing images have been used in urban impervious surface extraction. In this paper, image source remote sensing image classification criteria focus on the application of the various resolution remote sensing image, application methods and applications; summary evaluation of the existing methods, finally pointed out the future prospects.																	1022-6680		978-3-03785-742-7				2013	726-731						4552	4557		10.4028/www.scientific.net/AMR.726-731.4552								WOS:000333767501392						
J	Plisnier, PD; Mgana, H; Kimirei, I; Chande, A; Makasa, L; Chimanga, J; Zulu, F; Cocquyt, C; Horion, S; Bergamino, N; Naithani, J; Deleersnijder, E; Andre, L; Descy, JP; Cornet, Y				Plisnier, P. -D.; Mgana, H.; Kimirei, I.; Chande, A.; Makasa, L.; Chimanga, J.; Zulu, F.; Cocquyt, C.; Horion, S.; Bergamino, N.; Naithani, J.; Deleersnijder, E.; Andre, L.; Descy, J. -P.; Cornet, Y.			Limnological variability and pelagic fish abundance (Stolothrissa tanganicae and Lates stappersii) in Lake Tanganyika	HYDROBIOLOGIA												The abundance of two main pelagic fish species in Lake Tanganyika (Stolothrissa tanganicae and Lates stappersii) has always been observed to fluctuate considerably at different time scales. The inverse correlation between the abundance of these species has often been interpreted as the consequence of predator-prey relations (avoidance behaviour by the prey). However, currently the two species often appear spatially segregated in the lake, S. tanganicae dominating in the north while L. stappersii is generally abundant in the south where it feeds mostly on shrimps. A fluctuating abundance of the species is nevertheless observed. As these fish species have a major importance for the fisheries, we investigated the limnological variability in relation to the short-term variability of fish catches. The abundance of S. tanganicae was positively correlated to plankton biomass (r = 0.65), while water transparency (r = 0.56), depth of mixed layer (r = -0.70) and oxygenated water appeared important drivers for the abundance of L. stappersii. Alternating "mixing" and "stable" states of the epilimnion related to seasonal and internal waves variability are probably determinant for the short-term variability in abundance of S. tanganicae and L. stappersii. In the framework of this study, remote sensing has shown a potentially interesting application for fisheries research at Lake Tanganyika. We observed a close correspondence between phytoplankton blooms at the time of trade winds changes and increased catches of S. tanganicae in the south. The anti-correlated abundance of S. tanganicae and L. stappersii probably mainly reflects the underlying fluctuating limnological environment. Fisheries studies need to integrate limnological and planktonic monitoring to better understand large and complex ecosystems such as Lake Tanganyika.				Kimirei, Ismael/F-7385-2012	Kimirei, Ismael/0000-0002-1101-5262; Descy, Jean-Pierre/0000-0003-1649-7800; Deleersnijder, Eric/0000-0003-0346-9667												0018-8158					JUN	2009	625						117	134		10.1007/s10750-009-9701-4								WOS:000264101800009						
J	Rocchini, D				Rocchini, Duccio			Commentary on Krishnaswamy et al. - Quantifying and mapping biodiversity and ecosystem services: Utility of a multi-season NDVI based Mahalanobis distance surrogate	REMOTE SENSING OF ENVIRONMENT												Remote sensing is a powerful tool for characterizing, estimating or modelling species diversity. Differences in environmental properties of different habitats should lead to differences of spectral responses, which can be detected by satellite imagery. Hence, spectral distance may be related to species diversity. Based on previous studies, Krishnaswamy et al. [Krishnaswamy, J., Bawa, K, S., Ganeshaiah, K. N.. & Kiran, M. C. (2009). Quantifying and mapping biodiversity and ecosystem services: Utility of a multi-season NDVI based Mahalanobis distance Surrogate. Remote Sensing of Environment.] used spectral distance to estimate species diversity. Since a noisy scatterplot of species versus spectral diversity is expected, the commonly used Ordinary Least Square regression may fail to detect trends which occur across other quantiles than the mean. Krishnaswamy et al. [Krishnaswamy, J., Bawa, K. S., Ganeshaiah, K. N., & Kiran, M. C. (2009). Quantifying and mapping biodiversity and ecosystem services: Utility of a multi-season NDVI based Mahalanobis distance surrogate. Remote Sensing of Environment.] proposed a quantile-quantile plot method as an alternative to conventional regression based approaches which are inappropriate for dependent pair-wise dissimilarity or similarity data. By this commentary I demonstrate the utility of a quantile regression technique to complement the Krishnaswamy et al. (Krishnaswamy, J., Bawa, K. S., Ganeshaiah, K. N., & Kiran, M. C. (2009). Quantifying and mapping biodiversity and ecosystem services: Utility of a multi-season NDVI based Mahalanobis distance Surrogate. Remote Sensing of Environment.] graphical approach in terms of a predictive model. (C) 2009 Elsevier Inc. All rights reserved.				Rocchini, Duccio/B-6742-2011	Rocchini, Duccio/0000-0003-0087-0594												0034-4257					MAY 15	2009	113	5					904	906		10.1016/j.rse.2009.01.014								WOS:000265716000003						
J	Wiseman, G; Kort, J; Walker, D				Wiseman, G.; Kort, J.; Walker, D.			Quantification of shelterbelt characteristics using high-resolution imagery	AGRICULTURE ECOSYSTEMS & ENVIRONMENT												The Agriculture and Agri-Food Canada Prairie Shelterbelt Program has distributed shelterbelt trees across the Prairie Provinces since 1903 to reduce wind erosion and other environmental benefits such as sequestering carbon and providing habitat for biodiversity. To assess the existence and conditions of shelterbelts on the landscape, visiting individual shelterbelts across each province is costly and time-consuming. High-resolution imagery offers a potentially quick and inexpensive method of identifying shelterbelts and deriving information about them. As resolution of imagery increases, more information can be extracted as ground features are becoming increasingly recognizable. Although shelterbelts could be analyzed across large sections of land, finer resolution comes at a greater price in required time and computing power. Shelterbelts were examined using spectral reflectance from multi-spectral bands and using shape, texture and other relational properties as determined with object-oriented image analysis. Principal components analysis and multiple discriminate analysis were used to identify shelterbelt characters by species. In a selected region, 93 of 97 field shelterbelts (95.8%) were correctly identified from 1:40,000 orthophotos. Spectral reflectance, variance and shape parameters were combined to differentiate among six shelterbelt species compositions. (C) 2008 Elsevier B.V. All rights reserved.				Ma, Lei/I-4597-2014													0167-8809					MAY	2009	131	1-2					111	117		10.1016/j.agee.2008.10.018								WOS:000264998100015						
J	Khan, S; Hafeez, M; Abbas, A; Ahmad, A				Khan, Shahbaz; Hafeez, Mohsin; Abbas, Akhtar; Ahmad, Aftab			Spatial Assessment of Water Use in an Environmentally Sensitive Wetland	AMBIO												Wetlands are among the most valuable ecosystems in the world and are crucial in supporting biodiversity. They also provide space for storing surface waters, where intense biological processing occurs that helps improve water quality. Human activities, particularly irrigated agriculture and urban developments instigating water diversions from rivers, have altered the hydrology of most wetlands. The Lower Murrumbidgee wetland, located in the Murrumbidgee River Catchment, is an example and is one of the significant wetlands across the Murray Darling Basin of Australia. Historic estimates show the volumes of water ranged from none in dry years to about 300 to 400 GIL (1 GL = 10(9) L) in an average and wet year, respectively. The flows reaching the Lower Murrumbidgee wetland have been drastically reduced by at least 60% because of the upstream diversions introduced during the last century. These reductions have adversely affected the health of natural vegetation and agricultural crops in the Lower Murrumbidgee floodplain. This article presents the results of the quantification of total water consumption of various land uses in the Lower Murrumbidgee floodplain using the remote sensing-based Surface Energy Balance Algorithm for Land (SEBAL) modeling approach. The spatial analysis of actual evapotranspiration (ETa) shows that ETa rates are the highest (13-26%) for the red gum (Eucalyptus camaldulensis) forests both in summer and winter days. However, in terms of total ETa volume, lignum (Muehlenbeckia florulenta) constitutes the most significant part, which is around 14-30% of the total ET, volume for the area. Actual evapotranspiration from winter cereal cropping areas following the summer ponding is the third highest consumer of water after the river red gum and lignum. Actual evapotranspiration from the fallow land is also significant, representing 5-28% of total ETa from the region. In view of the extent of the unaccounted flows in the overall water balance of the system, there is a need to upgrade measuring and reporting infrastructure by strengthening the institutional and management arrangements to better gauge the efficiency of environmental and consumptive water use. The state-of-the-art technology of remote sensing-based SEBAL modeling proved to have potential for measuring actual water use with reliable accuracy and can be used for assessing the environmental and productive use of water from wetlands in other regions of Australia.																	0044-7447	1654-7209				MAY	2009	38	3					157	165		10.1579/0044-7447-38.3.157								WOS:000266276300006	19580033					
J	Shearman, PL; Ash, J; Mackey, B; Bryan, JE; Lokes, B				Shearman, Phil L.; Ash, Julian; Mackey, Brendan; Bryan, Jane E.; Lokes, Barbara			Forest Conversion and Degradation in Papua New Guinea 1972-2002	BIOTROPICA												Quantifying forest change in the tropics is important because of the role these forests play in the conservation of biodiversity and the global carbon cycle. One of the world's largest remaining areas of tropical forest is located in Papua New Guinea. Here we show that change in its extent and condition has occurred to a greater extent than previously recorded. We assessed deforestation and forest degradation in Papua New Guinea by comparing a land-cover map from 1972 with a land-cover map created from nationwide high-resolution satellite imagery recorded since 2002. In 2002 there were 28,251,967 ha of tropical rain forest. Between 1972 and 2002, a net 15 percent of Papua New Guinea's tropical forests were cleared and 8.8 percent were degraded through logging. The drivers of forest change have been concentrated within the accessible forest estate where a net 36 percent were degraded or deforested through both forestry and nonforestry processes. Since 1972, 13 percent of upper montane forests have also been lost. We estimate that over the period 1990-2002, overall rates of change generally increased and varied between 0.8 and 1.8 percent/yr, while rates in commercially accessible forest have been far higher-having varied between 1.1 and 3.4 percent/yr. These rates are far higher than those reported by the FAO over the same period. We conclude that rapid and substantial forest change has occurred in Papua New Guinea, with the major drivers being logging in the lowland forests and subsistence agriculture throughout the country with comparatively minor contributions from forest fires, plantation establishment, and mining.																	0006-3606					MAY	2009	41	3					379	390		10.1111/j.1744-7429.2009.00495.x								WOS:000265407000015						
J	Ivits, E; Cherlet, M; Mehl, W; Sommer, S				Ivits, Eva; Cherlet, Michael; Mehl, Wolfgang; Sommer, Stefan			Estimating the ecological status and change of riparian zones in Andalusia assessed by multi-temporal AVHHR datasets	ECOLOGICAL INDICATORS												Following the European Commission's Water Framework Directive all surface waters in EU's Member States must reach a good status by 2015. The evaluation of this status will be partly based on ecological criteria, such as the hydro-morphological quality criteria which also evaluate the structure and condition of the riparian zone. Riparian zones with undisturbed or nearly undisturbed condition are given high-ecological status. The agri-environmental measures in the EU promote an extensive use of land to protect the farmed environment and its biodiversity. Recent studies in Andalusia and elsewhere suggest that extensification leads to riparian zones with higher ecological status compared to intensively used areas. We suggest that extensification and thus better ecological status of the riparian zone can be partly approximated by the amount of vegetation permanently present on the area. For this the so-called permanent vegetation fraction was derived from a multi-temporal advanced very high-resolution radiometer (AVHRR) dataset and was used (1) to classify the ecological status of the riparian zone into two classes, favourable and unfavourable, and (2) to assess the effect of agricultural practices on these areas. The classification was validated by field observations in the Guadalquivir river basin while detailed information on farming practices helped to assess the effect of agriculture on the riparian zone. The assessment was carried out in olive land cover because erosion control in olive cultivations is the most widely implemented measure in Andalusia. Results suggest that the remotely sensed permanent vegetation fraction is a good indicator of the favourable and unfavourable ecological status of the riparian zone. Furthermore, extensification of agricultural practices expressed in terms of increasing permanent vegetation cover was shown to have positive effect on the riparian zone as opposed to areas where no measures were implemented. (C) 2008 Elsevier Ltd, All rights reserved.																	1470-160X					MAY	2009	9	3					422	431		10.1016/j.ecolind.2008.05.013								WOS:000262568900003						
J	Terzioglu, S; Baskent, EZ; Kadiogullari, AI				Terzioglu, Salih; Baskent, Emin Zeki; Kadiogullari, Ali Ihsan			Monitoring forest structure at landscape level: a case study of Scots pine forest in NE Turkey	ENVIRONMENTAL MONITORING AND ASSESSMENT												This study aims to investigate the change in spatial-temporal configuration of secondary forest succession and generate measurements for monitoring the changes in structural plant diversity in Yaln&Aumlaut +/- z double dagger am Scots pine forest in NE Turkey from 1972 to 2005. The successional stages were mapped using the combination of Geographic Information System (GIS), Global Positioning System (GPS), aerial photos and high resolution satellite images (IKONOS). Forest structure and its relationship with structural plant diversity along with its changes over time were characterized using FRAGSTATS. In terms of spatial configuration of seral stages, the total number of fragments increased from 572 to 735, and mean size of patch (MPS) decreased from 154.97 ha to 120.60 ha over 33 years. The situation resulted in forestation serving appropriate conditions for plant diversity in the area. As an overall change in study area, there was a net increase of 1823.3 ha forest during the period with an average annual forestation rate of 55.25 ha year(-1)(0.4% per year). In conclusion, the study revealed that stand type maps of forest management plans in Turkey provide a great chance to monitor the changes in structural plant diversity over time. The study further contributes to the development of a framework for effective integration of biodiversity conservation into Multiple Use Forest Management (MUFM) plans using the successional stages as a critical mechanism.				Kadiogullari, Ali Ihsan/A-8725-2011	Kadiogullari, Ali Ihsan/0000-0002-0948-1838												0167-6369					MAY	2009	152	1-4					71	81		10.1007/s10661-008-0297-3								WOS:000264620900007	18553149					
J	Ozcan, H; Akbulak, C; Kelkit, A; Tosunoglu, M; Uysal, I				Oezcan, Hasan; Akbulak, Cengiz; Kelkit, Abdullah; Tosunoglu, Murat; Uysal, Ismet			Ecotourism Potential and Management of Kavak Delta (Northwest Turkey)	JOURNAL OF COASTAL RESEARCH												Wetlands are ecosystems where a high level of biodiversity is found. Being a suitable medium for the nourishment, reproduction, and accommodation of many species of living creatures, wetlands are museums of natural riches, not only of the country where they are located but also of the whole world. Kavak Delta, one of the most important wetlands of Turkey, with coastal dunes and halophilic vegetation as well as being on the north-south bird migration route, provides not only opportunities for coastal tourism but also offers substantial potential for ecotourism. During observations, bird species, especially of the orders Anseriformes, Falconiformes, and Charadriiformes, were identified. Some 14 orders, 39 families, and 124 bird species were spotted in the delta. Also, dune and halophilic plants constitute a rich flora in the delta. In this study, the potential for ecotourism and opportunities for coastal tourism in the area are outlined. Within this context, besides ecotourism activities, such as bird observation, botanic tourism, and angling, the use of beaches for coastal tourism is determined. Various recommendations are made for the optimal use of all tourism opportunities detected in the delta and for enabling sustainable coastal use and management.																	0749-0208					MAY	2009	25	3					781	787		10.2112/08-1068.1								WOS:000266182300021						
J	Cavalli, RM; Laneve, G; Fusilli, L; Pignatti, S; Santini, F				Cavalli, Rosa Maria; Laneve, Giovanni; Fusilli, Lorenzo; Pignatti, Stefano; Santini, Federico			Remote sensing water observation for supporting Lake Victoria weed management	JOURNAL OF ENVIRONMENTAL MANAGEMENT												This paper aims to assess the suitability of remote sensing for enhancing the management of water body resources and for providing an inexpensive way to gather, on a wide area, weed infestation extent and optical parameter linked to the water body status. Remotely sensed satellite images and ancillary ground true data were used to produce land cover maps, trough classification techniques, and water compounds maps, applying radiative transfer models. The study proposed within the framework of the cooperation between Italian Foreign Affair Ministry (through the University of Rome) and Kenyan Authorities has been carried out on the Kenyan part of the Lake Victoria. This lake is one of the largest freshwater bodies of the world where, over the last few years environmental challenges and human impact have perturbed the ecological balance affecting the biodiversity. The objective of this research study is to define the thematic products, retrievable from satellite images, like weed abundance maps and water compound concentrations. These products, if provided with an appropriate time frequency, are useful to identify the preconditions for the occurrence of hazard events like abnormal macrophyte proliferation and to develop an up-to-date decision support system devoted to an apprised territory, environment and resource management. (C) 2008 Elsevier Ltd. All rights reserved.				Santini, Federico/C-8939-2015	Laneve, Giovanni/0000-0001-6108-9764												0301-4797	1095-8630				MAY	2009	90	7			SI		2199	2211		10.1016/j.jenvman.2007.07.036								WOS:000266740000010	18423844					
J	Alexandridis, TK; Lazaridou, E; Tsirika, A; Zalidis, GC				Alexandridis, Thomas K.; Lazaridou, Efthalia; Tsirika, Anastasia; Zalidis, George C.			Using Earth Observation to update a Natura 2000 habitat map for a wetland in Greece	JOURNAL OF ENVIRONMENTAL MANAGEMENT												The European Habitats Directive 92/43/EEC has defined the need for the conservation of habitats and species with the adoption of appropriate measures. Within the Natura 2000 ecological network of special areas of conservation, natural habitats will be monitored to ensure the maintenance or restoration of their composition, structure and extent. The European Space Agency's GlobWetland project has provided remotely sensed products for several Ramsar wetlands worldwide, Such as detailed land cover-land use, water cycle and inundated vegetation maps. This paper presents the development and testing of an operational methodology for updating a wetland's habitat snap using the GlobWetland products. and the evaluation of the extent to which GlobWetland products have contributed to the habitat snap updating. The developed methodology incorporated both automated and analyst-supervised techniques to photo-interpret, delineate, refine, and evaluate the updated habitat polygons. The developed methodology was proven Successful in its application to the wetland complex of the Axios-Loudias-Aliakmon delta (Greece). The resulting habitat trap met the European and Greek national requirements. Results revealed that GlobWetland products were a valuable contribution, but source data (enhanced satellite images) were necessary to discriminate spectrally similar habitats. Finally, the developed methodology can be modified for original habitat mapping. (C) 2008 Elsevier Ltd. All rights reserved.					Alexandridis, Thomas/0000-0003-1893-6301												0301-4797	1095-8630				MAY	2009	90	7			SI		2243	2251		10.1016/j.jenvman.2007.06.024								WOS:000266740000015	18342427					
J	Hartter, J; Southworth, J				Hartter, Joel; Southworth, Jane			Dwindling resources and fragmentation of landscapes around parks: wetlands and forest patches around Kibale National Park, Uganda	LANDSCAPE ECOLOGY												Landscapes surrounding parks in most of the developing world, while still containing considerable biodiversity, also have rapidly growing human populations and associated agricultural development. Since the establishment of Kibale National Park first as a Crown Forest Reserve in 1932 and later as a park in 1993 in western Uganda, most access and resource extraction has been prohibited. The park has become nearly a complete island of forested land cover surrounded by intensive small-scale agriculture and some large-scale tea plantations, along with a network of wetland and forest patches. As the population grows outside the park and land becomes more scarce, remaining forests and wetlands are being used more intensively for material resources (e.g., fuelwood, building poles) and converted to other land uses (e.g., pasture, agriculture). This study uses both discrete and continuous data analyses of satellite imagery to examine these diminishing resource bases at the landscape level placing the results within the social context of conservation and parks. Findings reveal that the park boundaries have remained fairly intact whereas, the landscape surrounding the park has become increasingly fragmented. From a landscape perspective, while the park has indeed maintained its forest cover, it has become increasingly islandized with wetland and forest patches in the surrounding landscape becoming smaller in number and size. Those that have survived are now more isolated and even lower productivity than in 1984, which may be a precursor to their eventual loss in this landscape.					Southworth, Jane/0000-0002-7246-7879												0921-2973					MAY	2009	24	5					643	656		10.1007/s10980-009-9339-7								WOS:000265568500006						
J	Krishnaswamy, J; Bawa, KS; Ganeshaiah, KN; Kiran, MC				Krishnaswamy, Jagdish; Bawa, Kamaijit S.; Ganeshaiah, K. N.; Kiran, M. C.			Quantifying and mapping biodiversity and ecosystem services: Utility of a multi-season NDVI based Mahalanobis distance surrogate	REMOTE SENSING OF ENVIRONMENT												There is an urgent need for techniques to rapidly and periodically measure biodiversity and ecosystem services over large landscapes. Conventional vegetation classification and mapping approaches are based on discrete arbitrary classes which do not capture gradual changes in forest type (and corresponding biodiversity and ecosystem services values) from site to site. We developed a simple multi-date NDVI based Mahalanobis distance measure (called eco-climatic distance) that quantifies forest type variability across a moisture gradient for complex tropical forested landscapes on a single ecologically interpretable, continuous scale. This Mahalanobis distance, unlike other distance measures takes into account the variability in the reference class and shared information amongst bands as it is based on the covariance matrix, and therefore is most useful to summarize ecological distance of a pixel to a reference class in multi-band remotely sensed space In this study we successfully apply this measure as a surrogate for tree biodiversity and ecosystem services at two nested scales for the Western Chats Bio-diversity hotspot. Data from over 500 tree-plots and forest type maps was used to test the ability of this remotely sensed distance to be a surrogate for abundance based tree-species compositional turn-over and as a continuous measure of forest type and ecosystem services. Our results suggest a strong but scale dependant relationship between the remotely-sensed distance measure and floristic distance between plots. The multi-date NDVI distance measure emerges as very good quantitative surrogate for forest type and is a useful complement to existing forest classification systems. This surrogate quantifies forest type variability on a single, continuous quantitative scale and has important applications in conservation planning and mapping and monitoring of hydrologic and carbon storage and sequestration services. (C) 2008 Elsevier Inc. All rights reserved.					Bawa, Kamal/0000-0001-6174-9777												0034-4257					APR 15	2009	113	4					857	867		10.1016/j.rse.2008.12.011								WOS:000264503400014						
