PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Dale, P; Eslami-Andargoli, L; Knight, J				Dale, Pat; Eslami-Andargoli, Leila; Knight, Jon			The impact of encroachment of mangroves into saltmarshes on saltwater mosquito habitats	JOURNAL OF VECTOR ECOLOGY																													1081-1710	1948-7134				DEC	2013	38	2					330	338		10.1111/j.1948-7134.2013.12048.x								WOS:000326923500018	24581363					
J	Fauzi, A; Skidmore, AK; van Gils, H; Schlerf, M; Heitkonig, IMA				Fauzi, Anas; Skidmore, Andrew K.; van Gils, Hein; Schlerf, Martin; Heitkonig, Ignas M. A.			Shrimp pond effluent dominates foliar nitrogen in disturbed mangroves as mapped using hyperspectral imagery	MARINE POLLUTION BULLETIN																Faculty of ITC, Dep Nat. Resources/C-4295-2014; Skidmore, Andrew/C-7441-2011	Skidmore, Andrew/0000-0002-7446-8429												0025-326X	1879-3363				NOV 15	2013	76	1-2					42	51		10.1016/j.marpolbul.2013.09.033								WOS:000328005800019	24103095					
J	Vogt, J; Kautz, M; Herazo, MLF; Triet, T; Walther, D; Saint-Paul, U; Diele, K; Berger, U				Vogt, Juliane; Kautz, Markus; Herazo, Martha Liliana Fontalvo; Tran Triet; Walther, Denny; Saint-Paul, Ulrich; Diele, Karen; Berger, Uta			Do canopy disturbances drive forest plantations into more natural conditions? - A case study from Can Gio Biosphere Reserve, Viet Nam	GLOBAL AND PLANETARY CHANGE																Kautz, Markus/E-1352-2014	Kautz, Markus/0000-0001-8763-3262												0921-8181	1872-6364				NOV	2013	110		B		SI		249	258		10.1016/j.gloplacha.2011.09.002								WOS:000329333300009						
J	Nfotabong-Atheull, A; Din, N; Dahdouh-Guebas, F				Nfotabong-Atheull, Adolphe; Din, Ndongo; Dahdouh-Guebas, Farid			Qualitative and Quantitative Characterization of Mangrove Vegetation Structure and Dynamics in a Peri-urban Setting of Douala (Cameroon): An Approach Using Air-Borne Imagery	ESTUARIES AND COASTS																													1559-2723					NOV	2013	36	6					1181	1192		10.1007/s12237-013-9638-8								WOS:000325099900007						
J	Zhang, XH; Tian, QJ				Zhang, Xuehong; Tian, Qingjiu			A mangrove recognition index for remote sensing of mangrove forest from space	CURRENT SCIENCE																													0011-3891					OCT 25	2013	105	8					1149	1155										WOS:000327053200026						
J	Guimaraes, JTF; Cohen, MCL; Franca, MC; Pessenda, LCR; Souza, ED; Nogueira, ACR; Alves, R				Felix Guimaraes, Jose Tasso; Lisboa Cohen, Marcelo Cancela; Franca, Marlon Carlos; Ruiz Pessenda, Luiz Carlos; Souza, Eduardo de Jesus; Rodrigues Nogueira, Afonso Cesar; Alves, Ronnie			Recent effects of tidal and hydro-meteorological changes on coastal plains near the mouth of the Amazon River	EARTH SURFACE PROCESSES AND LANDFORMS																Pessenda, Luiz /G-1776-2012; GUIMARAES, JOSE TASSO/D-2079-2013; Franca, Marlon/C-7896-2013	GUIMARAES, JOSE TASSO/0000-0002-9847-425X; Franca, Marlon/0000-0002-3784-7702												0197-9337	1096-9837				OCT	2013	38	13					1535	1549		10.1002/esp.3396								WOS:000325496600005						
J	Leinenkugel, P; Kuenzer, C; Oppelt, N; Dech, S				Leinenkugel, Patrick; Kuenzer, Claudia; Oppelt, Natascha; Dech, Stefan			Characterisation of land surface phenology and land cover based on moderate resolution satellite data in cloud prone areas - A novel product for the Mekong Basin	REMOTE SENSING OF ENVIRONMENT																													0034-4257					SEP	2013	136						180	198		10.1016/j.rse.2013.05.004								WOS:000322055600016						
J	Manjunath, KR; Kumar, T; Kundu, N; Panigrahy, S				Manjunath, K. R.; Kumar, Tanumi; Kundu, Nitai; Panigrahy, Sushma			Discrimination of mangrove species and mudflat classes using in situ hyperspectral data: a case study of Indian Sundarbans	GISCIENCE & REMOTE SENSING																													1548-1603					AUG 1	2013	50	4					400	417		10.1080/15481603.2013.814275								WOS:000323452800003						
J	Kovacs, JM; Lu, XX; Flores-Verdugo, F; Zhang, C; de Santiago, FF; Jiao, X				Kovacs, J. M.; Lu, X. X.; Flores-Verdugo, F.; Zhang, C.; de Santiago, F. Flores; Jiao, X.			Applications of ALOS PALSAR for monitoring biophysical parameters of a degraded black mangrove (Avicennia germinans) forest	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING																chen, zhu/K-5923-2013; Kovacs, John/B-3641-2008; Zhang, Chunhua/O-6602-2014; Lu, Xi Xi/C-5609-2008	Kovacs, John/0000-0002-0520-3996; Zhang, Chunhua/0000-0001-6685-0137; Lu, Xi Xi/0000-0002-2528-4631; Flores de Santiago, Francisco/0000-0001-8813-0093												0924-2716					AUG	2013	82						102	111		10.1016/j.isprsjprs.2013.05.004								WOS:000322100500009						
J	Torres-Pulliza, D; Wilson, JR; Darmawan, A; Campbell, SJ; Andrefouet, S				Torres-Pulliza, Damaris; Wilson, Joanne R.; Darmawan, Arief; Campbell, Stuart J.; Andrefouet, Serge			Ecoregional scale seagrass mapping: A tool to support resilient MPA network design in the Coral Triangle	OCEAN & COASTAL MANAGEMENT																													0964-5691					AUG	2013	80						55	64		10.1016/j.ocecoaman.2013.04.005								WOS:000320745500007						
J	DasGupta, R; Shaw, R				DasGupta, Rajarshi; Shaw, Rajib			Changing perspectives of mangrove management in India - An analytical overview	OCEAN & COASTAL MANAGEMENT																													0964-5691					AUG	2013	80						107	118		10.1016/j.ocecoaman.2013.04.010								WOS:000320745500013						
J	Koedsin, W; Vaiphasa, C				Koedsin, Werapong; Vaiphasa, Chaichoke			Discrimination of Tropical Mangroves at the Species Level with EO-1 Hyperion Data	REMOTE SENSING																	Koedsin, Werapong/0000-0002-4411-9148												2072-4292					JUL	2013	5	7					3562	3582		10.3390/rs5073562								WOS:000328626000021						
J	Zulueta, RC; Oechel, WC; Verfaillie, JG; Hastings, SJ; Gioli, B; Lawrence, WT; U, KTP				Zulueta, Rommel C.; Oechel, Walter C.; Verfaillie, Joseph G.; Hastings, Steven J.; Gioli, Beniamino; Lawrence, William T.; U, Kyaw Tha Paw			Aircraft Regional-Scale Flux Measurements over Complex Landscapes of Mangroves, Desert, and Marine Ecosystems of Magdalena Bay, Mexico	JOURNAL OF ATMOSPHERIC AND OCEANIC TECHNOLOGY																Oechel, Walter/F-9361-2010; Gioli, Beniamino/A-1251-2009	Oechel, Walter/0000-0002-3504-026X; Gioli, Beniamino/0000-0001-7631-2623												0739-0572	1520-0426				JUL	2013	30	7					1266	1294		10.1175/JTECH-D-12-00022.1								WOS:000322126100003						
J	Abd-El Monsef, H; Aguib, ASH; Smith, SE				Abd-El Monsef, Hesham; Aguib, Ayman S. H.; Smith, Scot E.			Locating suitable mangrove plantation sites along the Saudi Arabia Red Sea Coast	JOURNAL OF AFRICAN EARTH SCIENCES																													1464-343X	1879-1956				JUL	2013	83						1	9		10.1016/j.jafrearsci.2013.02.005								WOS:000319632400001						
J	Luo, YM; Liao, MH; Yan, J; Zhang, CY; Shang, SL				Luo, Yanmin; Liao, Minghong; Yan, Jing; Zhang, Caiyun; Shang, Shaoling			Development and Demonstration of an Artificial Immune Algorithm for Mangrove Mapping Using Landsat TM	IEEE GEOSCIENCE AND REMOTE SENSING LETTERS																HUANG, Shuiying/C-3117-2014; Shang, SL/G-3405-2010													1545-598X					JUL	2013	10	4					751	755		10.1109/LGRS.2012.2221675								WOS:000312101300022						
J	Obiefuna, JN; Nwilo, PC; Atagbaza, AO; Okolie, CJ				Obiefuna, Jerry N.; Nwilo, Peter C.; Atagbaza, Ajiri O.; Okolie, Chukwuma J.			Land Cover Dynamics Associated with the Spatial Changes in the Wetlands of Lagos/Lekki Lagoon System of Lagos, Nigeria	JOURNAL OF COASTAL RESEARCH																													0749-0208					MAY	2013	29	3					671	679		10.2112/JCOASTRES-D-12-00038.1								WOS:000318457300016						
J	Goenaga, MA; Torres-Madronero, MC; Velez-Reyes, M; Van Bloem, SJ; Chinea, JD				Goenaga, Miguel A.; Torres-Madronero, Maria C.; Velez-Reyes, Miguel; Van Bloem, Skip J.; Chinea, Jesus D.			Unmixing Analysis of a Time Series of Hyperion Images Over the Guanica Dry Forest in Puerto Rico	IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING																; Van Bloem, Skip/C-5315-2016	Velez-Reyes, Miguel/0000-0002-6983-7250; Torres-Madronero, Maria C./0000-0002-9795-2459; Van Bloem, Skip/0000-0001-7165-6646												1939-1404	2151-1535				APR	2013	6	2	1		SI		329	338		10.1109/JSTARS.2012.2225096								WOS:000319277100009						
J	Hamilton, S				Hamilton, Stuart			ASSESSING THE ROLE OF COMMERCIAL AQUACULTURE IN DISPLACING MANGROVE FOREST	BULLETIN OF MARINE SCIENCE																Hamilton, Stuart/A-4297-2013	Hamilton, Stuart/0000-0001-8114-7247												0007-4977					APR	2013	89	2					585	601		10.5343/bms.2012.1069								WOS:000318378500013						
J	Biswas, SN; Godhantaraman, N; Sarangi, RK; Bhattacharya, BD; Sarkar, SK; Satpathy, KK				Biswas, Sejuti Naha; Godhantaraman, Nallamuthu; Sarangi, Ranjit K.; Bhattacharya, Bhaskar D.; Sarkar, Santosh K.; Satpathy, Kamala K.			Bloom of Hemidiscus hardmannianus (Bacillariophyceae) and Its Impact on Water Quality and Plankton Community Structure in a Mangrove Wetland	CLEAN-SOIL AIR WATER																													1863-0650	1863-0669				APR	2013	41	4					333	339		10.1002/clen.201200012								WOS:000317288800005						
J	Rahman, AF; Dragoni, D; Didan, K; Barreto-Munoz, A; Hutabarat, JA				Rahman, Abdullah F.; Dragoni, Danilo; Didan, Kamel; Barreto-Munoz, Armando; Hutabarat, Joseph A.			Detecting large scale conversion of mangroves to aquaculture with change point and mixed-pixel analyses of high-fidelity MODIS data	REMOTE SENSING OF ENVIRONMENT																													0034-4257					MAR 15	2013	130						96	107		10.1016/j.rse.2012.11.014								WOS:000315008000009						
J	Mialhe, F; Gunnell, Y; Mering, C				Mialhe, F.; Gunnell, Y.; Mering, C.			The impacts of shrimp farming on land use, employment and migration in Tumbes, northern Peru	OCEAN & COASTAL MANAGEMENT																	MIALHE, Francois/0000-0002-5845-895X												0964-5691					MAR	2013	73						1	12		10.1016/j.ocecoaman.2012.12.014								WOS:000315836100001						
J	Kumar, T; Panigrahy, S; Kumar, P; Parihar, JS				Kumar, Tanumi; Panigrahy, Sushma; Kumar, Prasanna; Parihar, Jai Singh			Classification of floristic composition of mangrove forests using hyperspectral data: case study of Bhitarkanika National Park, India	JOURNAL OF COASTAL CONSERVATION																													1400-0350					MAR	2013	17	1					121	132		10.1007/s11852-012-0223-2								WOS:000315336900011						
J	Juman, RA; Ramsewak, D				Juman, Rahanna A.; Ramsewak, Deanesh			Land cover changes in the Caroni Swamp Ramsar Site, Trinidad (1942 and 2007): implications for management	JOURNAL OF COASTAL CONSERVATION																													1400-0350					MAR	2013	17	1					133	141		10.1007/s11852-012-0225-0								WOS:000315336900012						
J	Zhang, CH; Kovacs, JM; Wachowiak, MP; Flores-Verdugo, F				Zhang, Chunhua; Kovacs, John M.; Wachowiak, Mark P.; Flores-Verdugo, Francisco			Relationship between Hyperspectral Measurements and Mangrove Leaf Nitrogen Concentrations	REMOTE SENSING																Zhang, Chunhua/O-6602-2014; Kovacs, John/B-3641-2008	Zhang, Chunhua/0000-0001-6685-0137; Kovacs, John/0000-0002-0520-3996												2072-4292					FEB	2013	5	2					891	908		10.3390/rs5020891								WOS:000315402700019						
J	Ajai; Bahuguna, A; Chauhan, HB; Sen Sarma, K; Bhattacharya, S; Ashutosh, S; Pandey, CN; Thangaradjou, T; Gnanppazham, L; Selvam, V; Nayak, SR				Ajai; Bahuguna, Anjali; Chauhan, H. B.; Sen Sarma, Kakoli; Bhattacharya, Somenath; Ashutosh, Subhash; Pandey, C. N.; Thangaradjou, T.; Gnanppazham, L.; Selvam, V.; Nayak, Shailesh R.			Mangrove Inventory of India at Community Level	NATIONAL ACADEMY SCIENCE LETTERS-INDIA																													0250-541X					FEB	2013	36	1					67	77		10.1007/s40009-012-0087-x								WOS:000315334200010						
J	Yu, X; Zhang, FS; Liu, Q; Li, DY; Zhao, DZ				Yu Xiang; Zhang Feng-shou; Liu Qing; Li De-yi; Zhao Dong-zhi			Analysis of Typical Mangrove Spectral Reflectance Characteristics	SPECTROSCOPY AND SPECTRAL ANALYSIS																													1000-0593					FEB	2013	33	2					454	458		10.3964/j.issn.1000-0593(2013)02-0454-05								WOS:000314675100037						
J	Liu, CC; Chen, YY; Chen, CW				Liu, C. C.; Chen, Y. Y.; Chen, C. W.			Application of multi-scale remote sensing imagery to detection and hazard analysis	NATURAL HAZARDS																													0921-030X					FEB	2013	65	3					2241	2252		10.1007/s11069-012-0472-2								WOS:000313008500056						
J	Nascimento, WR; Souza, PWM; Proisy, C; Lucas, RM; Rosenqvist, A				Nascimento, Wilson R., Jr.; Souza-Filho, Pedro Walfir M.; Proisy, Christophe; Lucas, Richard M.; Rosenqvist, Ake			Mapping changes in the largest continuous Amazonian mangrove belt using object-based classification of multisensor satellite imagery	ESTUARINE COASTAL AND SHELF SCIENCE																Souza-Filho, Pedro Walfir/J-4958-2012	Souza-Filho, Pedro Walfir/0000-0003-0252-808X												0272-7714	1096-0015				JAN 20	2013	117						83	93		10.1016/j.ecss.2012.10.005								WOS:000315323600009						
B	Triharjanto, RH; Sumantyo, JTS			IEEE	Triharjanto, Robertus Heru; Sumantyo, Josaphat Tetuko Sri			System Design of LAPAN-CHIBA Microsatellite	CONFERENCE PROCEEDINGS OF 2013 ASIA-PACIFIC CONFERENCE ON SYNTHETIC APERTURE RADAR (APSAR)					4th Asia-Pacific Conference on Synthetic Aperture Radar (APSAR)	SEP 23-27, 2013	Tsukuba, JAPAN	IEEE, IEEE GRSS, Japan Chapter, EIC									triharjanto, robertus/0000-0001-7958-4384																		2013							5	10										WOS:000335733900005						
S	Khuzaimah, Z; Ismail, MH; Mansor, S		Murgante, B; Misra, S; Carlini, M; Torre, CM; Nguyen, HQ; Taniar, D; Apduhan, BO; Gervasi, O		Khuzaimah, Zailani; Ismail, Mohd Hasmadi; Mansor, Shattri			Mangrove Changes Analysis by Remote Sensing and Evaluation of Ecosystem Service Value in Sungai Merbok's Mangrove Forest Reserve, Peninsular Malaysia	COMPUTATIONAL SCIENCE AND ITS APPLICATIONS - ICCSA 2013, PT II	Lecture Notes in Computer Science				13th International Conference on Computational Science and Its Applications (ICCSA)	JUN 24-27, 2013	Ho Chi Minh City, VIETNAM	Ho Chi Minh City Int Univ, Univ Perugia, Monash Univ, Kyushu Sangyo Univ, Univ Basilicata, Off Naval Res																					0302-9743		978-3-642-39643-4				2013	7972						611	622										WOS:000335143000044						
J	Sudtongkong, C; Kong-oh, S; Intacharoen, P				Sudtongkong, Chanyut; Kong-oh, Supparat; Intacharoen, Prasarn			Geographical information system assessment of mangrove area changes under state versus community management in two communities in Trang province, southern Thailand	MAEJO INTERNATIONAL JOURNAL OF SCIENCE AND TECHNOLOGY																													1905-7873						2013	7				1		85	95										WOS:000332825600010						
J	Axelsson, C; Skidmore, AK; Schlerf, M; Fauzi, A; Verhoef, W				Axelsson, Christoffer; Skidmore, Andrew K.; Schlerf, Martin; Fauzi, Anas; Verhoef, Wouter			Hyperspectral analysis of mangrove foliar chemistry using PLSR and support vector regression	INTERNATIONAL JOURNAL OF REMOTE SENSING																Faculty of ITC, Dep Nat. Resources/C-4295-2014													0143-1161	1366-5901					2013	34	5					1724	1743		10.1080/01431161.2012.725958								WOS:000323247900013						
J	Kaiser, G; Burkhard, B; Romer, H; Sangkaew, S; Graterol, R; Haitook, T; Sterr, H; Sakuna-Schwartz, D				Kaiser, G.; Burkhard, B.; Roemer, H.; Sangkaew, S.; Graterol, R.; Haitook, T.; Sterr, H.; Sakuna-Schwartz, D.			Mapping tsunami impacts on land cover and related ecosystem service supply in Phang Nga, Thailand	NATURAL HAZARDS AND EARTH SYSTEM SCIENCES																													1561-8633						2013	13	12					3095	3111		10.5194/nhess-13-3095-2013								WOS:000329062900002						
J	Jusoff, K				Jusoff, Kamaruzaman			Malaysian Mangrove Forests and their Significance to the Coastal Marine Environment	POLISH JOURNAL OF ENVIRONMENTAL STUDIES																													1230-1485	2083-5906					2013	22	4					979	1005										WOS:000323402700001						
J	Hamilton, SE; Collins, S				Hamilton, Stuart E.; Collins, Sarah			Livelihood responses to mangrove deforestation in the northern provinces of Ecuador	BOSQUE																Hamilton, Stuart/A-4297-2013	Hamilton, Stuart/0000-0001-8114-7247												0717-9200						2013	34	2					143	153		10.4067/S0717-92002013000200003								WOS:000323394500003						
S	Zhang, DS; Cong, LX; Wang, ZQ; Chen, H; Wang, F		Wang, PC; Liu, XD; Han, YQ		Zhang, Dongshui; Cong, Lixia; Wang, Zhiqiang; Chen, Hao; Wang, Fang			Object-oriented Zhangjiangkou Mangrove Communities Classification Using QuickBird Imagery	ADVANCED DESIGNS AND RESEARCHES FOR MANUFACTURING, PTS 1-3	Advanced Materials Research				2nd International Conference on Materials and Products Manufacturing Technology (ICMPMT 2012)	SEP 22-23, 2012	Guangzhou, PEOPLES R CHINA	Inner Mongolia Univ Technol, Korea Maritime Univ, Queensland Univ Technol																					1022-6680		978-3-03785-544-7				2013	605-607						2274	2278		10.4028/www.scientific.net/AMR.605-607.2274								WOS:000318958001110						
J	Vo, QT; Oppelt, N; Leinenkugel, P; Kuenzer, C				Quoc Tuan Vo; Oppelt, Natascha; Leinenkugel, Patrick; Kuenzer, Claudia			Remote Sensing in Mapping Mangrove Ecosystems - An Object-Based Approach	REMOTE SENSING																Ma, Lei/I-4597-2014													2072-4292					JAN	2013	5	1					183	201		10.3390/rs5010183								WOS:000315402400009						
J	Cornforth, WA; Fatoyinbo, TE; Freemantle, TP; Pettorelli, N				Cornforth, William A.; Fatoyinbo, Temilola E.; Freemantle, Terri P.; Pettorelli, Nathalie			Advanced Land Observing Satellite Phased Array Type L-Band SAR (ALOS PALSAR) to Inform the Conservation of Mangroves: Sundarbans as a Case Study	REMOTE SENSING																Fatoyinbo, Temilola/G-6104-2012	Fatoyinbo, Temilola/0000-0002-1130-6748												2072-4292					JAN	2013	5	1					224	237		10.3390/rs5010224								WOS:000315402400011						
S	Dahanayaka, DDGL; Tonooka, H; Minato, A; Ozawa, S			IEEE	Dahanayaka, D. D. G. L.; Tonooka, H.; Minato, A.; Ozawa, S.			MONITORING MANGROVE DISTRIBUTION AND CHANGES IN MEKONG DELTA, VIETNAM USING REMOTE SENSING APPROACH	2013 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 21-26, 2013	Melbourne, AUSTRALIA	IEEE, Inst Elect & Elect Engineers, Geoscience & Remote Sensing Soc																					2153-6996		978-1-4799-1114-1				2013							1583	1586		10.1109/IGARSS.2013.6723092								WOS:000345638901177						
S	Chen, P; Liew, SC; Lim, R; Kwoh, LK			IEEE	Chen, Ping; Liew, Soo Chin; Lim, Rachel; Kwoh, Leong Keong			COASTAL AND MARINE HABITAT MAPPING FOR THE STRAITS OF MALACCA USING SPOT AND LANDSAT DATA	2013 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 21-26, 2013	Melbourne, AUSTRALIA	IEEE, Inst Elect & Elect Engineers, Geoscience & Remote Sensing Soc								Liew, Soo Chin/C-9187-2011	Liew, Soo Chin/0000-0001-8342-4682												2153-6996		978-1-4799-1114-1				2013							2431	2434		10.1109/IGARSS.2013.6723311								WOS:000345638902134						
S	Kamal, M; Phinn, S; Johansen, K			IEEE	Kamal, Muhammad; Phinn, Stuart; Johansen, Kasper			ASSESSMENT OF MANGROVE SPATIAL STRUCTURE USING HIGH-SPATIAL RESOLUTION IMAGE DATA	2013 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 21-26, 2013	Melbourne, AUSTRALIA	IEEE, Inst Elect & Elect Engineers, Geoscience & Remote Sensing Soc																					2153-6996		978-1-4799-1114-1				2013							2609	2612		10.1109/IGARSS.2013.6723357								WOS:000345638902178						
B	Zhang, KQ; Cui, Z; Houle, PA		Yang, X; Li, J		Zhang, Keqi; Cui, Zheng; Houle, Patricia A.			Airborne LiDAR remote sensing and its applications	ADVANCES IN MAPPING FROM REMOTE SENSOR IMAGERY: TECHNIQUES AND APPLICATIONS																															978-1-4398-7459-2; 978-1-4398-7458-5				2013							33	67										WOS:000351308500003						
J	Rahman, MM; Ullah, MR; Lan, M; Sumantyo, JT; Kuze, H; Tateishi, R				Rahman, Md. Mijanur; Ullah, Md. Rahmat; Lan, Mi; Sumantyo, J. T. Sri; Kuze, H.; Tateishi, R.			Comparison of Landsat image classification methods for detecting mangrove forests in Sundarbans	INTERNATIONAL JOURNAL OF REMOTE SENSING																Sri Sumantyo, Josaphat Tetuko/D-6888-2017; Rahman, Md./B-3649-2017	Sri Sumantyo, Josaphat Tetuko/0000-0002-4036-6854; Rahman, Md./0000-0002-9828-8238												0143-1161						2013	34	4					1041	1056		10.1080/01431161.2012.717181								WOS:000310208000003						
J	De Santiago, FF; Kovacs, JM; Lafrance, P				De Santiago, Francisco Flores; Kovacs, John M.; Lafrance, Patrick			An object-oriented classification method for mapping mangroves in Guinea, West Africa, using multipolarized ALOS PALSAR L-band data	INTERNATIONAL JOURNAL OF REMOTE SENSING																chen, zhu/K-5923-2013; Kovacs, John/B-3641-2008	Kovacs, John/0000-0002-0520-3996; Flores de Santiago, Francisco/0000-0001-8813-0093												0143-1161						2013	34	2					563	586		10.1080/01431161.2012.715773								WOS:000308995800010						
J	Villa, P; Boschetti, M; Morse, JL; Politte, N				Villa, P.; Boschetti, M.; Morse, J. L.; Politte, N.			A multitemporal analysis of tsunami impact on coastal vegetation using remote sensing: a case study on Koh Phra Thong Island, Thailand	NATURAL HAZARDS																BOSCHETTI, MIRCO/C-9351-2017; Villa, Paolo/M-6015-2014	BOSCHETTI, MIRCO/0000-0003-2156-4166; Villa, Paolo/0000-0002-6952-836X; Morse, Jennifer/0000-0001-8872-4940												0921-030X					OCT	2012	64	1					667	689		10.1007/s11069-012-0261-y								WOS:000308329900036						
J	Somodi, I; Carni, A; Ribeiro, D; Podobnikar, T				Somodi, Imelda; Carni, Andraz; Ribeiro, Daniela; Podobnikar, Tomaz			Recognition of the invasive species Robinia pseudacacia from combined remote sensing and GIS sources	BIOLOGICAL CONSERVATION																Podobnikar, Tomaz/P-3124-2014	Podobnikar, Tomaz/0000-0002-5730-8618												0006-3207	1873-2917				JUN	2012	150	1					59	67		10.1016/j.biocon.2012.02.014								WOS:000305724100008						
J	Porwal, MC; Padalia, H; Roy, PS				Porwal, M. C.; Padalia, Hitendra; Roy, P. S.			Impact of tsunami on the forest and biodiversity richness in Nicobar Islands (Andaman and Nicobar Islands), India	BIODIVERSITY AND CONSERVATION																													0960-3115					MAY	2012	21	5			SI		1267	1287		10.1007/s10531-011-0214-x								WOS:000302570400008						
J	Santos, LCM; Cunha-Lignon, M; Schaeffer-Novelli, Y; Cintron-Molero, G				Maia Santos, Luciana Cavalcanti; Cunha-Lignon, Marilia; Schaeffer-Novelli, Yara; Cintron-Molero, Gilberto			LONG-TERM EFFECTS OF OIL POLLUTION IN MANGROVE FORESTS (BAIXADA SANTISTA, SOUTHEAST BRAZIL) DETECTED USING A GIS-BASED MULTITEMPORAL ANALYSIS OF AERIAL PHOTOGRAPHS	BRAZILIAN JOURNAL OF OCEANOGRAPHY																Santos, Luciana/A-5538-2015; Cunha Lignon, Marilia/B-8953-2012													1679-8759					APR-JUN	2012	60	2					159	170		10.1590/S1679-87592012000200006								WOS:000306745700006						
J	Zhang, CH; Liu, YL; Kovacs, JM; Flores-Verdugo, F; de Santiago, FF; Chen, K				Zhang, Chunhua; Liu, Yali; Kovacs, John M.; Flores-Verdugo, Francisco; de Santiago, Francisco Flores; Chen, Ke			Spectral response to varying levels of leaf pigments collected from a degraded mangrove forest	JOURNAL OF APPLIED REMOTE SENSING																Kovacs, John/B-3641-2008; Zhang, Chunhua/O-6602-2014	Kovacs, John/0000-0002-0520-3996; Zhang, Chunhua/0000-0001-6685-0137												1931-3195					MAR 12	2012	6								063501	10.1117/1.JRS.6.063501								WOS:000310689000001						
J	Kumar, TS; Mahendra, RS; Nayak, S; Radhakrishnan, K; Sahu, KC				Kumar, T. Srinivasa; Mahendra, R. S.; Nayak, Shailesh; Radhakrishnan, K.; Sahu, Kali C.			Identification of hot spots and well managed areas of Pichavaram mangrove using Landsat TM and Resourcesat-1 LISS IV: an example of coastal resource conservation along Tamil Nadu Coast, India	JOURNAL OF COASTAL CONSERVATION																													1400-0350					MAR	2012	16	1					1	12		10.1007/s11852-011-0162-3								WOS:000300888500001						
J	Conti, LA; Araujo, CAS; Paolo, FS; Barcellos, RL; Rodrigues, M; Mahiques, MM; Furtado, VV				Conti, Luis Americo; Araujo, Carlos Alberto S.; Paolo, Fernando S.; Barcellos, Roberto L.; Rodrigues, Marcelo; Mahiques, Michel M.; Furtado, Valdenir V.			An integrated GIS for sedimentological and geomorphological analysis of a lagoon environment. Barra de Cananeia inlet region, (Southeastern Brazil)	JOURNAL OF COASTAL CONSERVATION																BARCELLOS, ROBERTO/B-7009-2013; Mahiques, Michel/D-1526-2010	Mahiques, Michel/0000-0002-5249-5610												1400-0350	1874-7841				MAR	2012	16	1					13	24		10.1007/s11852-011-0164-1								WOS:000300888500002						
J	Pereira, FRD; Kampel, M; Cunha-Lignon, M				de Souza Pereira, Francisca Rocha; Kampel, Milton; Cunha-Lignon, Marilia			Mapping of mangrove forests on the southern coast of Sao Paulo, Brazil, using synthetic aperture radar data from ALOS/PALSAR	REMOTE SENSING LETTERS																chen, zhu/K-5923-2013; Cunha Lignon, Marilia/B-8953-2012	Rocha de Souza Pereira, Francisca/0000-0002-1319-7717												2150-704X						2012	3	7					567	576		10.1080/01431161.2011.641511								WOS:000308397900003						
J	Ferreira, MA; Andrade, F; Mendes, RN; Paula, J				Ferreira, Maria Adelaide; Andrade, Francisco; Mendes, Ricardo Nogueira; Paula, Jose			Use of satellite remote sensing for coastal conservation in the Eastern African Coast: advantages and shortcomings	EUROPEAN JOURNAL OF REMOTE SENSING																Paula, Jose/G-7038-2011	Paula, Jose/0000-0001-8409-0821; Andrade, Francisco/0000-0001-6257-1712; Ferreira, Maria Adelaide/0000-0002-6458-1698												2279-7254						2012	45	2					293	304		10.5721/EuJRS20124526								WOS:000307004800008						
J	Colditz, RR; Acosta-Velazquez, J; Gallegos, JRD; Lule, ADV; Rodriguez-Zuniga, MT; Maeda, P; Lopez, MIC; Ressl, R				Colditz, Rene R.; Acosta-Velazquez, Joanna; Diaz Gallegos, Jose Reyes; Vazquez Lule, Alma Delia; Teresa Rodriguez-Zuniga, Maria; Maeda, Pedro; Cruz Lopez, Maria Isabel; Ressl, Rainer			Potential effects in multi-resolution post-classification change detection	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161						2012	33	20					6426	6445		10.1080/01431161.2012.688148								WOS:000304593100008						
