PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Goncalves-Araujo, R; de Souza, MS; Mendes, CRB; Tavano, VM; Garcia, CAE				Goncalves-Araujo, Rafael; de Souza, Marcio Silva; Borges Mendes, Carlos Rafael; Tavano, Virginia Maria; Garcia, Carlos A. E.			Seasonal change of phytoplankton (spring vs. summer) in the southern Patagonian shelf	CONTINENTAL SHELF RESEARCH																Mendes, Carlos/I-1520-2012; Tavano, Virginia/C-5241-2013	Mendes, Carlos/0000-0001-6875-8860; Tavano, Virginia/0000-0003-0039-8111; Goncalves-Araujo, Rafael/0000-0001-8344-8326												0278-4343	1873-6955				AUG 1	2016	124						142	152		10.1016/j.csr.2016.03.023								WOS:000382346900013						
J	Silva, C; Andrade, I; Yanez, E; Hormazabal, S; Barbieri, MA; Aranis, A; Bohm, G				Silva, Claudio; Andrade, Isabel; Yanez, Eleuterio; Hormazabal, Samuel; Angela Barbieri, Maria; Aranis, Antonio; Bohm, Gabriela			Predicting habitat suitability and geographic distribution of anchovy (Engraulis ringens) due to climate change in the coastal areas off Chile	PROGRESS IN OCEANOGRAPHY																Barbieri, Marco/J-2597-2014													0079-6611					AUG	2016	146						159	174		10.1016/j.pocean.2016.06.006								WOS:000382341800009						
J	Carlino, S; Mirabile, M; Troise, C; Sacchi, M; Zeni, L; Minardo, A; Caccavale, M; Daranyi, V; De Natale, G				Carlino, Stefano; Mirabile, Maurizio; Troise, Claudia; Sacchi, Marco; Zeni, Luigi; Minardo, Aldo; Caccavale, Mauro; Daranyi, Virag; De Natale, Giuseppe			Distributed-Temperature-Sensing Using Optical Methods: A First Application in the Offshore Area of Campi Flegrei Caldera (Southern Italy) for Volcano Monitoring	REMOTE SENSING																Troise, Claudia/F-8329-2014; De Natale, Giuseppe/M-6763-2016; Carlino, Stefano/C-9538-2015	Troise, Claudia/0000-0001-6555-5777; Carlino, Stefano/0000-0002-3924-3881												2072-4292					AUG	2016	8	8							674	10.3390/rs8080674								WOS:000382458700061						
J	Lund, B; Collins, CO; Tamura, H; Graber, HC				Lund, Bjorn; Collins, Clarence O., III; Tamura, Hitoshi; Graber, Hans C.			Multi-directional wave spectra from marine X-band radar	OCEAN DYNAMICS																													1616-7341	1616-7228				AUG	2016	66	8					973	988		10.1007/s10236-016-0961-z								WOS:000380133000005						
J	Ben-Romdhane, H; Marpu, PR; Ouarda, TBMJ; Ghedira, H				Ben-Romdhane, Haifa; Marpu, Prashanth Reddy; Ouarda, Taha B. M. J.; Ghedira, Hosni			Corals & benthic habitat mapping using DubaiSat-2: a spectral-spatial approach applied to Dalma Island, UAE (Arabian Gulf)	REMOTE SENSING LETTERS																	MARPU, PRASHANTH REDDY/0000-0003-3335-1790												2150-704X	2150-7058				AUG	2016	7	8					781	789		10.1080/2150704X.2016.1187317								WOS:000378625600007						
J	Schild, KM; Hawley, RL; Morriss, BF				Schild, Kristin M.; Hawley, Robert L.; Morriss, Blaine F.			Subglacial hydrology at Rink Isbrae, West Greenland inferred from sediment plume appearance	ANNALS OF GLACIOLOGY					International Symposium on Hydrology of Glaciers and Ice Sheets	JUN, 2015	Hofn, ICELAND	Univ Iceland, Univ Iceland, Inst Earth Sci, Iceland Meteorol Off, Natl Power Co Iceland, Iceland Road & Coastal Adm, Iceland Glaciol Soc, Geoscience Soc Iceland									Schild, Kristin/0000-0003-3953-5355												0260-3055	1727-5644				JUL	2016	57	72					118	127		10.1017/aog.2016.1								WOS:000385592800013						
J	Miskovic, N; Bibuli, M; Birk, A; Caccia, M; Egi, M; Grammer, K; Marroni, A; Neasham, J; Pascoal, A; Vasilijevic, A; Vukic, Z				Miskovic, Nikola; Bibuli, Marco; Birk, Andreas; Caccia, Massimo; Egi, Murat; Grammer, Karl; Marroni, Alessandro; Neasham, Jeff; Pascoal, Antonio; Vasilijevic, Antonio; Vukic, Zoran			CADDY Cognitive Autonomous Diving Buddy: Two Years of Underwater Human-Robot Interaction	MARINE TECHNOLOGY SOCIETY JOURNAL																PASCOAL, ANTONIO/N-4791-2017	PASCOAL, ANTONIO/0000-0002-0657-6671												0025-3324	1948-1209				JUL-AUG	2016	50	4					54	66		10.4031/MTSJ.50.4.11								WOS:000382423200007						
J	Dorji, P; Fearns, P; Broomhall, M				Dorji, Passang; Fearns, Peter; Broomhall, Mark			A Semi-Analytic Model for Estimating Total Suspended Sediment Concentration in Turbid Coastal Waters of Northern Western Australia Using MODIS-Aqua 250 m Data	REMOTE SENSING																	Dorji, Passang/0000-0002-1130-0581; Fearns, Peter/0000-0002-2747-9037												2072-4292					JUL	2016	8	7							556	10.3390/rs8070556								WOS:000382224800026						
J	Song, XL; Bai, Y; Cai, WJ; Chen, CTA; Pan, DL; He, XQ; Zhu, QK				Song, Xuelian; Bai, Yan; Cai, Wei-Jun; Chen, Chen-Tung Arthur; Pan, Delu; He, Xianqiang; Zhu, Qiankun			Remote Sensing of Sea Surface pCO(2) in the Bering Sea in Summer Based on a Mechanistic Semi-Analytical Algorithm (MeSAA)	REMOTE SENSING																													2072-4292					JUL	2016	8	7							558	10.3390/rs8070558								WOS:000382224800028						
J	Wei, YB; Zhang, JK; Lu, ZZ				Wei, Yanbo; Zhang, Jian-Kang; Lu, Zhizhong			A Novel Successive Cancellation Method to Retrieve Sea Wave Components from Spatio-Temporal Remote Sensing Image Sequences	REMOTE SENSING																													2072-4292					JUL	2016	8	7							607	10.3390/rs8070607								WOS:000382224800077						
J	Kavanaugh, MT; Oliver, MJ; Chavez, FP; Letelier, RM; Muller-Karger, FE; Doney, SC				Kavanaugh, Maria T.; Oliver, Matthew J.; Chavez, Francisco P.; Letelier, Ricardo M.; Muller-Karger, Frank E.; Doney, Scott C.			Seascapes as a new vernacular for pelagic ocean monitoring, management and conservation	ICES JOURNAL OF MARINE SCIENCE																Doney, Scott/F-9247-2010; Letelier, Ricardo/A-6953-2009	Doney, Scott/0000-0002-3683-2437; Letelier, Ricardo/0000-0003-3376-4026												1054-3139	1095-9289				JUL	2016	73	7					1839	1850		10.1093/icesjms/fsw086								WOS:000380140100013						
J	Perrone, MR; Burlizzi, P				Perrone, M. R.; Burlizzi, P.			Mediterranean aerosol typing by integrating three-wavelength lidar and sun photometer measurements	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH																	Perrone, Maria Rita/0000-0001-5319-4716												0944-1344	1614-7499				JUL	2016	23	14					14123	14146		10.1007/s11356-016-6575-7								WOS:000379553500048	27048326					
J	Zapata-Ramirez, PA; Huete-Stauffer, C; Scaradozzi, D; Marconi, M; Cerrano, C				Zapata-Ramirez, Paula A.; Huete-Stauffer, Carla; Scaradozzi, David; Marconi, Michele; Cerrano, Carlo			Testing methods to support management decisions in coralligenous and cave environments. A case study at Portofino MPA	MARINE ENVIRONMENTAL RESEARCH																	Zapata Ramirez, Paula Andrea/0000-0001-8461-6328; Cerrano, Carlo/0000-0001-9580-5546												0141-1136	1879-0291				JUL	2016	118						45	56		10.1016/j.marenvres.2016.04.010								WOS:000377737600005	27179299					
J	Kordi, MN; O'Leary, M				Kordi, Moataz N.; O'Leary, Michael			A spatial approach to improve coastal bioregion management of the north western Australia	OCEAN & COASTAL MANAGEMENT																													0964-5691	1873-524X				JUL	2016	127						26	42		10.1016/j.ocecoaman.2016.04.004								WOS:000376803900003						
J	Burgard, DA; Bria, CRM				Burgard, Daniel A.; Bria, Carmen R. M.			Bridge-based sensing of NOX and SO2 emissions from ocean-going ships	ATMOSPHERIC ENVIRONMENT																	Burgard, Daniel/0000-0003-2727-9307												1352-2310	1873-2844				JUL	2016	136						54	60		10.1016/j.atmosenv.2016.04.014								WOS:000376807100007						
J	Simon, A; Shanmugam, P				Simon, Arthi; Shanmugam, Palanisamy			Estimation of the spectral diffuse attenuation coefficient of downwelling irradiance in inland and coastal waters from hyperspectral remote sensing data: Validation with experimental data	INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION																													0303-2434					JUL	2016	49						117	125		10.1016/j.jag.2016.02.003								WOS:000373655700011						
J	Lefering, I; Bengil, F; Trees, C; Rottgers, R; Bowers, D; Nimmo-Smith, A; Schwarz, J; McKee, D				Lefering, Ina; Bengil, Fethi; Trees, Charles; Roettgers, Ruediger; Bowers, David; Nimmo-Smith, Alex; Schwarz, Jill; McKee, David			Optical closure in marine waters from in situ inherent optical property measurements	OPTICS EXPRESS																													1094-4087					JUN 27	2016	24	13					14036	14052		10.1364/OE.24.014036								WOS:000381759800032	27410565					
J	Denjean, C; Formenti, P; Desboeufs, K; Chevaillier, S; Triquet, S; Maille, M; Cazaunau, M; Laurent, B; Mayol-Bracero, OL; Vallejo, P; Quinones, M; Gutierrez-Molina, IE; Cassola, F; Prati, P; Andrews, E; Ogren, J				Denjean, Cyrielle; Formenti, Paola; Desboeufs, Karine; Chevaillier, Servanne; Triquet, Sylvain; Maille, Michel; Cazaunau, Mathieu; Laurent, Benoit; Mayol-Bracero, Olga L.; Vallejo, Pamela; Quinones, Mariana; Gutierrez-Molina, Ian E.; Cassola, Federico; Prati, Paolo; Andrews, Elisabeth; Ogren, John			Size distribution and optical properties of African mineral dust after intercontinental transport	JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES																andrews, elisabeth/A-7104-2018	andrews, elisabeth/0000-0002-9394-024X; Cassola, Federico/0000-0003-4670-740X												2169-897X	2169-8996				JUN 27	2016	121	12					7117	7138		10.1002/2016JD024783								WOS:000381631800026						
J	Shanmugam, P; Varunan, T; Jaiganesh, SNN; Sahay, A; Chauhan, P				Shanmugam, Palanisamy; Varunan, Theenathayalan; Jaiganesh, S. N. Nagendra; Sahay, Arvind; Chauhan, Prakash			Optical assessment of colored dissolved organic matter and its related parameters in dynamic coastal water systems	ESTUARINE COASTAL AND SHELF SCIENCE																	Shanmugam, Palanisamy/0000-0002-5659-4464												0272-7714	1096-0015				JUN 20	2016	175						126	145		10.1016/j.ecss.2016.03.020								WOS:000377311100014						
J	Hoang, TC; Cole, AJ; Fotedar, RK; O'Leary, MJ; Lomas, MW; Roy, S				Hoang, Tin C.; Cole, Anthony J.; Fotedar, Ravi K.; O'Leary, Michael J.; Lomas, Michael W.; Roy, Shovonlal			Seasonal changes in water quality and Sargassum biomass in southwest Australia	MARINE ECOLOGY PROGRESS SERIES																	Cong Tin, Hoang/0000-0001-5793-8241; Roy, Shovonlal/0000-0003-2543-924X; Lomas, Michael/0000-0003-1209-3753												0171-8630	1616-1599				JUN 9	2016	551						63	79		10.3354/meps11735								WOS:000379812000006						
J	Derville, S; Constantine, R; Baker, CS; Oremus, M; Torres, LG				Derville, Solene; Constantine, Rochelle; Baker, C. Scott; Oremus, Marc; Torres, Leigh G.			Environmental correlates of nearshore habitat distribution by the Critically Endangered M(a)over-barui dolphin	MARINE ECOLOGY PROGRESS SERIES																	Constantine, Rochelle/0000-0003-3260-539X												0171-8630	1616-1599				JUN 9	2016	551						261	275		10.3354/meps11736								WOS:000379812000021						
J	Colella, S; Falcini, F; Rinaldi, E; Sammartino, M; Santoleri, R				Colella, Simone; Falcini, Federico; Rinaldi, Eleonora; Sammartino, Michela; Santoleri, Rosalia			Mediterranean Ocean Colour Chlorophyll Trends	PLOS ONE																	Falcini, Federico/0000-0001-8105-2491												1932-6203					JUN 3	2016	11	6							e0155756	10.1371/journal.pone.0155756								WOS:000377369700020	27258025					
J	Abualhin, K				Abualhin, Khaldoun			Mapping of Underwater Seabed Morphology of the Gaza Strip Coastal Zone Using Remote sensing technique	Earth Sciences Research Journal																													1794-6190					JUN	2016	20	2								10.15446/esrj.v20n2.50256								WOS:000392804600004						
J	Bullard, JE; Baddock, M; Bradwell, T; Crusius, J; Darlington, E; Gaiero, D; Gasso, S; Gisladottir, G; Hodgkins, R; McCulloch, R; McKenna-Neuman, C; Mockford, T; Stewart, H; Thorsteinsson, T				Bullard, Joanna E.; Baddock, Matthew; Bradwell, Tom; Crusius, John; Darlington, Eleanor; Gaiero, Diego; Gasso, Santiago; Gisladottir, Gudrun; Hodgkins, Richard; McCulloch, Robert; McKenna-Neuman, Cheryl; Mockford, Tom; Stewart, Helena; Thorsteinsson, Throstur			High-latitude dust in the Earth system	REVIEWS OF GEOPHYSICS																BGS University Funding Initiative, BUFI/H-4822-2011; Baddock, Matthew/A-5739-2012	BGS University Funding Initiative, BUFI/0000-0003-3097-5530; Baddock, Matthew/0000-0003-1490-7511; Bradwell, Tom/0000-0003-0947-3309; Thorsteinsson, Throstur/0000-0001-5964-866X												8755-1209	1944-9208				JUN	2016	54	2					447	485		10.1002/2016RG000518								WOS:000385716900007						
J	Chen, J; Lee, Z; Hu, CM; Wei, JW				Chen, Jun; Lee, Zhongping; Hu, Chuanmin; Wei, Jianwei			Improving satellite data products for open oceans with a scheme to correct the residual errors in remote sensing reflectance	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS																													2169-9275	2169-9291				JUN	2016	121	6					3866	3886		10.1002/2016JC011673								WOS:000383467800012						
J	O'Donnell, JPR; Schalles, JF				O'Donnell, John P. R.; Schalles, John F.			Examination of Abiotic Drivers and Their Influence on Spartina alterniflora Biomass over a Twenty-Eight Year Period Using Landsat 5 TM Satellite Imagery of the Central Georgia Coast	REMOTE SENSING																	Schalles, John/0000-0003-4228-1288												2072-4292					JUN	2016	8	6							477	10.3390/rs8060477								WOS:000379985300036						
J	Uhl, F; Bartsch, I; Oppelt, N				Uhl, Florian; Bartsch, Inka; Oppelt, Natascha			Submerged Kelp Detection with Hyperspectral Data	REMOTE SENSING																													2072-4292					JUN	2016	8	6							487	10.3390/rs8060487								WOS:000379985300046						
J	Ximenes, AC; Maeda, EE; Arcoverde, GFB; Dahdouh-Guebas, F				Ximenes, Arimatea C.; Maeda, Eduardo Eiji; Arcoverde, Gustavo Felipe Balue; Dahdouh-Guebas, Farid			Spatial Assessment of the Bioclimatic and Environmental Factors Driving Mangrove Tree Species' Distribution along the Brazilian Coastline	REMOTE SENSING																	Maeda, Eduardo/0000-0001-7932-1824; C. Ximenes, Arimatea/0000-0002-9111-5481												2072-4292					JUN	2016	8	6							451	10.3390/rs8060451								WOS:000379985300011						
J	Sequera, P; Gonzalez, JE; McDonald, K; LaDochy, S; Comarazamy, D				Sequera, Pedro; Gonzalez, Jorge E.; McDonald, Kyle; LaDochy, Steve; Comarazamy, Daniel			Improvements in Land-Use Classification for Estimating Daytime Surface Temperatures and Sea-Breeze Flows in Southern California	EARTH INTERACTIONS																Comarazamy, Daniel/C-8246-2014													1087-3562					JUN	2016	20								16	10.1175/EI-D-14-0034.1								WOS:000379545100001						
J	Miyao, Y; Isobe, A				Miyao, Yasuyuki; Isobe, Atsuhiko			A Combined Balloon Photography and Buoy-Tracking Experiment for Mapping Surface Currents in Coastal Waters	JOURNAL OF ATMOSPHERIC AND OCEANIC TECHNOLOGY																Kyushu, RIAM/F-4018-2015; Isobe, Atsuhiko/G-4654-2015	Kyushu, RIAM/0000-0002-3518-444X; Isobe, Atsuhiko/0000-0002-9063-9275												0739-0572	1520-0426				JUN	2016	33	6					1237	1250		10.1175/JTECH-D-15-0113.1								WOS:000377942700011						
J	Sabatakakis, N; Nikolakopoulos, KG; Papatheodorou, G; Kelasidis, G				Sabatakakis, Nikolaos; Nikolakopoulos, Konstantinos G.; Papatheodorou, George; Kelasidis, George			A multisource approach for coastal mapping purposes: Limeni bay, Mani and surrounding area, southern Greece	EARTH SCIENCE INFORMATICS																													1865-0473	1865-0481				JUN	2016	9	2					183	196		10.1007/s12145-016-0250-x								WOS:000376455900004						
J	Siswanto, E; Honda, MC; Matsumoto, K; Sasai, Y; Fujiki, T; Sasaoka, K; Saino, T				Siswanto, Eko; Honda, Makio C.; Matsumoto, Kazuhiko; Sasai, Yoshikazu; Fujiki, Tetsuichi; Sasaoka, Kosei; Saino, Toshiro			Sixteen-year phytoplankton biomass trends in the northwestern Pacific Ocean observed by the SeaWiFS and MODIS ocean color sensors	JOURNAL OF OCEANOGRAPHY																	Siswanto, Eko/0000-0002-8215-0082												0916-8370	1573-868X				JUN	2016	72	3					479	489		10.1007/s10872-016-0357-1								WOS:000376598900013						
J	Crespo, JA; Posselt, DJ				Crespo, Juan A.; Posselt, Derek J.			A-Train-Based Case Study of Stratiform-Convective Transition within a Warm Conveyor Belt	MONTHLY WEATHER REVIEW																Posselt, Derek/I-4912-2012	Posselt, Derek/0000-0002-5670-5822												0027-0644	1520-0493				JUN	2016	144	6								10.1175/MWR-D-15-0435.1								WOS:000376394300001						
J	Lattanzi, E; Freschi, V; Dromedari, M; Bogliolo, A				Lattanzi, Emanuele; Freschi, Valerio; Dromedari, Matteo; Bogliolo, Alessandro			An Acoustic Complexity Index Sensor for Underwater Applications	IEEE SENSORS JOURNAL																	Lattanzi, Emanuele/0000-0002-6568-8470												1530-437X	1558-1748				JUN 1	2016	16	11			SI		4043	4050		10.1109/JSEN.2015.2459383								WOS:000375563700007						
J	Komorcec, D; Matika, D				Komorcec, Domagoj; Matika, Dario			Small crafts role in maritime traffic and detection by technology integration	POMORSTVO-SCIENTIFIC JOURNAL OF MARITIME RESEARCH																													1332-0718	1846-8438				JUN	2016	30	1					3	11										WOS:000407213300001						
J	Pavlov, AK; Stedmon, CA; Semushin, AV; Martma, T; Ivanov, BV; Kowalczuk, P; Granskog, MA				Pavlov, Alexey K.; Stedmon, Colin A.; Semushin, Andrey V.; Martma, Tonu; Ivanov, Boris V.; Kowalczuk, Piotr; Granskog, Mats A.			Linkages between the circulation and distribution of dissolved organic matter in the White Sea, Arctic Ocean	CONTINENTAL SHELF RESEARCH																	Kowalczuk, Piotr/0000-0001-6016-0610; Martma, Tonu/0000-0001-5894-7692; Granskog, Mats/0000-0002-5035-4347; Pavlov, Alexey/0000-0002-1978-5368												0278-4343	1873-6955				MAY 15	2016	119						1	13		10.1016/j.csr.2016.03.004								WOS:000375166300001						
J	Vahtmae, E; Kutser, T				Vahtmaee, Ele; Kutser, Tiit			Airborne mapping of shallow water bathymetry in the optically complex waters of the Baltic Sea	JOURNAL OF APPLIED REMOTE SENSING																Kutser, Tiit/H-1304-2015													1931-3195					MAY 9	2016	10								025012	10.1117/1.JRS.10.025012								WOS:000375665300001						
J	Fabricius, KE; Logan, M; Weeks, SJ; Lewis, SE; Brodie, J				Fabricius, K. E.; Logan, M.; Weeks, S. J.; Lewis, S. E.; Brodie, J.			Changes in water clarity in response to river discharges on the Great Barrier Reef continental shelf: 2002-2013	ESTUARINE COASTAL AND SHELF SCIENCE																Lewis, Stephen/P-7205-2016	Lewis, Stephen/0000-0002-6929-6626												0272-7714	1096-0015				MAY 5	2016	173						A1	A15		10.1016/j.ecss.2016.03.001								WOS:000375813100002						
J	Vijayakumar, S; Swarnalatha, P; Rukmini, S				Vijayakumar, S.; Swarnalatha, P.; Rukmini, S.			A NEURAL NETWORK CLASSIFICATION APPROACH FOR OIL SPILL DETECTION ON SAR IMAGES	IIOAB JOURNAL																													0976-3104					MAY	2016	7	5			SI		225	235										WOS:000397197100019						
J	Witharana, C; Lynch, HJ				Witharana, Chandi; Lynch, Heather J.			An Object-Based Image Analysis Approach for Detecting Penguin Guano in very High Spatial Resolution Satellite Images	REMOTE SENSING																													2072-4292					MAY	2016	8	5							375	10.3390/rs8050375								WOS:000378406400019						
J	Selgrath, JC; Roelfsema, C; Gergel, SE; Vincent, ACJ				Selgrath, Jennifer C.; Roelfsema, Chris; Gergel, Sarah E.; Vincent, Amanda C. J.			Mapping for coral reef conservation: comparing the value of participatory and remote sensing approaches	ECOSPHERE																													2150-8925					MAY	2016	7	5							e01325	10.1002/ecs2.1325								WOS:000377215200030						
J	Rastogi, B; Williams, AP; Fischer, DT; Iacobellis, SF; McEachern, K; Carvalho, L; Jones, C; Baguskas, SA; Still, CJ				Rastogi, Bharat; Williams, A. Park; Fischer, Douglas T.; Iacobellis, Sam F.; McEachern, Kathryn; Carvalho, Leila; Jones, Charles; Baguskas, Sara A.; Still, Christopher J.			Spatial and Temporal Patterns of Cloud Cover and Fog Inundation in Coastal California: Ecological Implications	EARTH INTERACTIONS																Fischer, Douglas/A-3022-2008	Fischer, Douglas/0000-0002-8320-7159												1087-3562					MAY	2016	20								15	10.1175/EI-D-15-0033.1								WOS:000377036200001						
J	Cabrita, MT; Gameiro, C; Utkin, AB; Duarte, B; Cacador, I; Cartaxana, P				Cabrita, Maria Teresa; Gameiro, Carla; Utkin, Andrei B.; Duarte, Bernardo; Cacador, Isabel; Cartaxana, Paulo			Photosynthetic pigment laser-induced fluorescence indicators for the detection of changes associated with trace element stress in the diatom model species Phaeodactylum tricornutum	ENVIRONMENTAL MONITORING AND ASSESSMENT																Utkin, Andrei/E-9035-2014; Cartaxana, Paulo/A-2063-2012; Utkin, Andrei Borissovitch/A-9950-2009	Utkin, Andrei/0000-0002-4656-3314; Cartaxana, Paulo/0000-0001-5088-843X; Utkin, Andrei Borissovitch/0000-0002-4656-3314; Duarte, Bernardo/0000-0003-1914-7435; Cacador, Isabel/0000-0002-4475-6091; Gameiro, Carla/0000-0003-2396-3929												0167-6369	1573-2959				MAY	2016	188	5							285	10.1007/s10661-016-5293-4								WOS:000376017400026	27075310					
J	Huang, WM; Carrasco, R; Shen, CX; Gill, EW; Horstmann, J				Huang, Weimin; Carrasco, Ruben; Shen, Chengxi; Gill, Eric W.; Horstmann, Jochen			Surface Current Measurements Using X-Band Marine Radar With Vertical Polarization	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																Carrasco, Ruben/R-9738-2017	Carrasco, Ruben/0000-0003-0428-0698; Huang, Weimin/0000-0001-9622-5041												0196-2892	1558-0644				MAY	2016	54	5					2988	2997		10.1109/TGRS.2015.2509781								WOS:000374968500040						
J	de Fouw, J; Govers, LL; van de Koppel, J; van Belzen, J; Dorigo, W; Cheikh, MAS; Christianen, MJA; van der Reijden, KJ; van der Geest, M; Piersma, T; Smolders, AJP; Olff, H; Lamers, LPM; van Gils, JA; van der Heide, T				de Fouw, Jimmy; Govers, Laura L.; van de Koppel, Johan; van Belzen, Jim; Dorigo, Wouter; Cheikh, Mohammed A. Sidi; Christianen, Marjolijn J. A.; van der Reijden, Karin J.; van der Geest, Matthijs; Piersma, Theunis; Smolders, Alfons J. P.; Olff, Han; Lamers, Leon P. M.; van Gils, Jan A.; van der Heide, Tjisse			Drought, Mutualism Breakdown, and Landscape-Scale Degradation of Seagrass Beds	CURRENT BIOLOGY																van der Geest, Matthijs/A-4744-2013; Olff, Han/A-8516-2008; Smolders, Alfons/H-2583-2012; Lamers, Leon/A-8718-2012; van der Heide, Tjisse/M-3000-2013; van Gils, Jan/B-5544-2008; Christianen, Marjolijn/B-8847-2011	van der Geest, Matthijs/0000-0002-9837-3803; Olff, Han/0000-0003-2154-3576; Lamers, Leon/0000-0003-3769-2154; van Gils, Jan/0000-0002-4132-8243; Christianen, Marjolijn/0000-0001-5839-2981; van Belzen, Jim/0000-0003-2099-1545												0960-9822	1879-0445				APR 25	2016	26	8					1051	1056		10.1016/j.cub.2016.02.023								WOS:000375339700023	26972316					
J	Le Bris, A; Rosa, P; Lerouxel, A; Cognie, B; Gernez, P; Launeau, P; Robin, M; Barille, L				Le Bris, Anthony; Rosa, Philippe; Lerouxel, Astrid; Cognie, Bruno; Gernez, Pierre; Launeau, Patrick; Robin, Marc; Barille, Laurent			Hyperspectral remote sensing of wild oyster reefs	ESTUARINE COASTAL AND SHELF SCIENCE																	Barille, Laurent/0000-0001-5138-2684												0272-7714	1096-0015				APR 5	2016	172						1	12		10.1016/j.ecss.2016.01.039								WOS:000374361200001						
J	Zhang, YL; Liu, XH; Qin, BQ; Shi, K; Deng, JM; Zhou, YQ				Zhang, Yunlin; Liu, Xiaohan; Qin, Boqiang; Shi, Kun; Deng, Jianming; Zhou, Yongqiang			Aquatic vegetation in response to increased eutrophication and degraded light climate in Eastern Lake Taihu: Implications for lake ecological restoration	SCIENTIFIC REPORTS																													2045-2322					APR 4	2016	6								23867	10.1038/srep23867								WOS:000373271000001	27041062					
J	Pakhirehzan, M; Masoodi, M; Rahbani, M				Pakhirehzan, Mohammad; Masoodi, Mehdi; Rahbani, Maryam			Categorizing Sink headland using Shepard and Cowardin classification methods by the means of satellite imagery	INDIAN JOURNAL OF GEO-MARINE SCIENCES																													0379-5136	0975-1033				APR	2016	45	4					508	516										WOS:000383219000006						
J	Tsai, CH; Doong, DJ; Chen, YC; Yen, CW; Maa, MJ				Tsai, Cheng-Han; Doong, Dong-Jiing; Chen, Ying-Chih; Yen, Chih-Wei; Maa, Ming Jiun			Tidal stream characteristics on the coast of Cape Fuguei in northwestern Taiwan for a potential power generation site	INTERNATIONAL JOURNAL OF MARINE ENERGY																													2214-1669					APR	2016	13						193	205		10.1016/j.ijome.2015.02.002								WOS:000381687600012						
J	Neale, PJ; Thomas, BC				Neale, Patrick J.; Thomas, Brian C.			Solar Irradiance Changes and Phytoplankton Productivity in Earth's Ocean Following Astrophysical Ionizing Radiation Events	ASTROBIOLOGY																	Thomas, Brian/0000-0001-9091-0830												1531-1074	1557-8070				APR	2016	16	4					245	258		10.1089/ast.2015.1360								WOS:000374649400001	27027533					
J	Koedsin, W; Intararuang, W; Ritchie, RJ; Huete, A				Koedsin, Werapong; Intararuang, Wissarut; Ritchie, Raymond J.; Huete, Alfredo			An Integrated Field and Remote Sensing Method for Mapping Seagrass Species, Cover, and Biomass in Southern Thailand	REMOTE SENSING																Hashim, Mazlan/J-7291-2012	Hashim, Mazlan/0000-0001-8284-3332; Koedsin, Werapong/0000-0002-4411-9148												2072-4292					APR	2016	8	4							292	10.3390/rs8040292								WOS:000375156500025						
J	Ye, HP; Li, JS; Li, TJ; Shen, Q; Zhu, JH; Wang, XY; Zhang, FF; Zhang, J; Zhang, B				Ye, Huping; Li, Junsheng; Li, Tongji; Shen, Qian; Zhu, Jianhua; Wang, Xiaoyong; Zhang, Fangfang; Zhang, Jing; Zhang, Bing			Spectral Classification of the Yellow Sea and Implications for Coastal Ocean Color Remote Sensing	REMOTE SENSING																	Ye, Huping/0000-0002-9114-205X												2072-4292					APR	2016	8	4							321	10.3390/rs8040321								WOS:000375156500054						
J	Gao, F; Chen, XJ; Guan, WJ; Li, G				Gao Feng; Chen Xinjun; Guan Wenjiang; Li Gang			A new model to forecast fishing ground of Scomber japonicus in the Yellow Sea and East China Sea	ACTA OCEANOLOGICA SINICA																													0253-505X	1869-1099				APR	2016	35	4					74	81		10.1007/s13131-015-0767-8								WOS:000374250700010						
J	Behagle, N; Cotte, C; Ryan, TE; Gauthier, O; Roudaut, G; Brehmer, P; Josse, E; Cherel, Y				Behagle, Nolwenn; Cotte, Cedric; Ryan, Tim E.; Gauthier, Olivier; Roudaut, Gildas; Brehmer, Patrice; Josse, Erwan; Cherel, Yves			Acoustic micronektonic distribution is structured by macroscale oceanographic processes across 20-50 degrees S latitudes in the South-Western Indian Ocean	DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS																Cotte, Cedric/C-3296-2013	BREHMER, Patrice/0000-0001-8949-9095												0967-0637	1879-0119				APR	2016	110						20	32		10.1016/j.dsr.2015.12.007								WOS:000373544500002						
