PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Kearney, MS; Riter, JCA				Kearney, Michael S.; Riter, J. C. Alexis			Inter-annual variability in Delaware Bay brackish marsh vegetation, USA	WETLANDS ECOLOGY AND MANAGEMENT																													0923-4861					AUG	2011	19	4					373	388		10.1007/s11273-011-9222-6								WOS:000292938100006						
J	Tuxen, K; Schile, L; Stralberg, D; Siegel, S; Parker, T; Vasey, M; Callaway, J; Kelly, M				Tuxen, Karin; Schile, Lisa; Stralberg, Diana; Siegel, Stuart; Parker, Tom; Vasey, Michael; Callaway, John; Kelly, Maggi			Mapping changes in tidal wetland vegetation composition and pattern across a salinity gradient using high spatial resolution imagery	WETLANDS ECOLOGY AND MANAGEMENT																	Callaway, John/0000-0002-7364-286X; Kelly, Nina Maggi/0000-0002-0198-2822; Stralberg, Diana/0000-0003-4900-024X												0923-4861	1572-9834				APR	2011	19	2					141	157		10.1007/s11273-010-9207-x								WOS:000292966500003						
J	Wakefield, R; Tyler, AN; McDonald, P; Atkin, PA; Gleizon, P; Gilvear, D				Wakefield, R.; Tyler, A. N.; McDonald, P.; Atkin, P. A.; Gleizon, P.; Gilvear, D.			Estimating sediment and caesium-137 fluxes in the Ribble Estuary through time-series airborne remote sensing	JOURNAL OF ENVIRONMENTAL RADIOACTIVITY																	Tyler, Andrew/0000-0003-0604-5827; Gilvear, David/0000-0003-3859-8290; Gleizon, Philippe/0000-0002-8059-7315												0265-931X					MAR	2011	102	3					252	261		10.1016/j.jenvrad.2010.11.016								WOS:000288528100004	21195513					
J	Kelly, M; Tuxen, KA; Stralberg, D				Kelly, Maggi; Tuxen, Karin A.; Stralberg, Diana			Mapping changes to vegetation pattern in a restoring wetland: Finding pattern metrics that are consistent across spatial scale and time	ECOLOGICAL INDICATORS																	Stralberg, Diana/0000-0003-4900-024X												1470-160X	1872-7034				MAR	2011	11	2					263	273		10.1016/j.ecolind.2010.05.003								WOS:000285035000006						
J	Rodrigues, SWP; Souza, PWM				Rodrigues, Suzan Waleska P.; Souza-Filho, Pedro Walfir M.			Use of Multi-Sensor Data to Identify and Map Tropical Coastal Wetlands in the Amazon of Northern Brazil	WETLANDS																Souza-Filho, Pedro Walfir/J-4958-2012	Souza-Filho, Pedro Walfir/0000-0003-0252-808X												0277-5212	1943-6246				FEB	2011	31	1					11	23		10.1007/s13157-010-0135-6								WOS:000288907700002						
J	Prahalad, VN; Kirkpatrick, JB; Mount, RE				Prahalad, Vishnu N.; Kirkpatrick, Jamie B.; Mount, Richard E.			Tasmanian coastal saltmarsh community transitions associated with climate change and relative sea level rise 1975-2009	AUSTRALIAN JOURNAL OF BOTANY																Prahalad, Vishnu/P-2098-2015	Prahalad, Vishnu/0000-0002-3547-616X												0067-1924	1444-9862					2011	59	8					741	748		10.1071/BT11206								WOS:000299344000005						
J	Bertels, L; Houthuys, R; Sterckx, S; Knaeps, E; Deronde, B				Bertels, Luc; Houthuys, Rik; Sterckx, Sindy; Knaeps, Els; Deronde, Bart			Large-scale mapping of the riverbanks, mud flats and salt marshes of the Scheldt basin, using airborne imaging spectroscopy and LiDAR	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161						2011	32	10					2905	2918	PII 937948087	10.1080/01431161003745632								WOS:000290985000013						
J	Bovolo, F; Bruzzone, L; Carlin, L				Bovolo, Francesca; Bruzzone, Lorenzo; Carlin, Lorenzo			A Novel Technique for Subpixel Image Classification Based on Support Vector Machine	IEEE TRANSACTIONS ON IMAGE PROCESSING																Bruzzone, Lorenzo/A-2076-2012	Bruzzone, Lorenzo/0000-0002-6036-459X; Bovolo, Francesca/0000-0003-3104-7656												1057-7149	1941-0042				NOV	2010	19	11					2983	2999		10.1109/TIP.2010.2051632								WOS:000283445600017	20519154					
J	Brisson, J; de Blois, S; Lavoie, C				Brisson, Jacques; de Blois, Sylvie; Lavoie, Claude			Roadside as Invasion Pathway for Common Reed (Phragmites australis)	INVASIVE PLANT SCIENCE AND MANAGEMENT																Marleau Donais, Francis/R-2709-2016; DANSOU, dossa Hyppolite/R-9367-2016; Marais, Ariane/S-3349-2016; Cerutti, Jerome/A-5398-2017; GAO, Jianan/R-6090-2016; lafreniere, judy/R-9281-2016; Bah, Idiatou/R-9375-2016; Lavoie, Claude/A-1601-2011; Bojanowski, Angelique/R-8243-2016	Marleau Donais, Francis/0000-0002-1970-7079; Marais, Ariane/0000-0003-0726-2401; 												1939-7291					OCT-DEC	2010	3	4					506	514		10.1614/IPSM-09-050.1								WOS:000291707800016						
J	Millette, TL; Argow, BA; Marcano, E; Hayward, C; Hopkinson, CS; Valentine, V				Millette, Thomas L.; Argow, Brittina A.; Marcano, Eugenio; Hayward, Chris; Hopkinson, Charles S.; Valentine, Vinton			Salt Marsh Geomorphological Analyses via Integration of Multitemporal Multispectral Remote Sensing with LIDAR and GIS	JOURNAL OF COASTAL RESEARCH																													0749-0208	1551-5036				SEP	2010	26	5					809	816		10.2112/JCOASTRES-D-09-00101.1								WOS:000282358200003						
J	Kearney, MS; Rogers, AS				Kearney, M. S.; Rogers, A. S.			Forecasting sites of future coastal marsh loss using topographical relationships and logistic regression	WETLANDS ECOLOGY AND MANAGEMENT																													0923-4861					AUG	2010	18	4					449	461		10.1007/s11273-010-9178-y								WOS:000280074900004						
J	Feilhauer, H; Oerke, EC; Schmidtlein, S				Feilhauer, Hannes; Oerke, Erich-Christian; Schmidtlein, Sebastian			Quantifying empirical relations between planted species mixtures and canopy reflectance with PROTEST	REMOTE SENSING OF ENVIRONMENT																Schmidtlein, Sebastian/Q-2919-2016	Feilhauer, Hannes/0000-0001-5758-6303												0034-4257					JUL 15	2010	114	7					1513	1521		10.1016/j.rse.2010.02.006								WOS:000277878900016						
J	Stralberg, D; Herzog, MP; Nur, N; Tuxen, KA; Kelly, M				Stralberg, Diana; Herzog, Mark P.; Nur, Nadav; Tuxen, Karin A.; Kelly, Maggi			Predicting Avian Abundance Within and Across Tidal Marshes Using Fine-Scale Vegetation and Geomorphic Metrics	WETLANDS																	Kelly, Nina Maggi/0000-0002-0198-2822; Stralberg, Diana/0000-0003-4900-024X												0277-5212	1943-6246				JUN	2010	30	3					475	487		10.1007/s13157-010-0052-8								WOS:000278626200009						
J	Li, J; Gao, S; Wang, YP				Li Jing; Gao Shu; Wang Yaping			Invading cord grass vegetation changes analyzed from Landsat-TM imageries: a case study from the Wanggang area, Jiangsu coast, eastern China	ACTA OCEANOLOGICA SINICA																Wang, Ya Ping/M-5632-2013	Wang, Ya Ping/0000-0002-8771-465X												0253-505X					MAY	2010	29	3					26	37		10.1007/s13131-010-0034-y								WOS:000279357100004						
J	Artigas, F; Pechmann, IC				Artigas, Francisco; Pechmann, Ildiko C.			Balloon imagery verification of remotely sensed Phragmites australis expansion in an urban estuary of New Jersey, USA	LANDSCAPE AND URBAN PLANNING																													0169-2046					APR 15	2010	95	3					105	112		10.1016/j.landurbplan.2009.12.007								WOS:000276734200003						
J	Collin, A; Long, B; Archambault, P				Collin, Antoine; Long, Bernard; Archambault, Phillippe			Salt-marsh characterization, zonation assessment and mapping through a dual-wavelength LiDAR	REMOTE SENSING OF ENVIRONMENT																Collin, Antoine/L-1169-2013	Collin, Antoine/0000-0001-9559-7572												0034-4257					MAR 15	2010	114	3					520	530		10.1016/j.rse.2009.10.011								WOS:000274820700007						
J	Bachmann, CM; Nichols, CR; Montes, MJ; Li, RR; Woodward, P; Fusina, RA; Chen, W; Mishra, V; Kim, W; Monty, J; Mcilhany, K; Kessler, K; Korwan, D; Miller, WD; Bennert, E; Smith, G; Gillis, D; Sellars, J; Parrish, C; Schwarzschild, A; Truitt, B				Bachmann, Charles M.; Nichols, C. Reid; Montes, Marcos J.; Li, Rong-Rong; Woodward, Patrick; Fusina, Robert A.; Chen, Wei; Mishra, Vimal; Kim, Wonkook; Monty, James; Mcilhany, Kevin; Kessler, Ken; Korwan, Daniel; Miller, W. David; Bennert, Ellen; Smith, Geoff; Gillis, David; Sellars, Jon; Parrish, Christopher; Schwarzschild, Arthur; Truitt, Barry			Retrieval of Substrate Bearing Strength from Hyperspectral Imagery during the Virginia Coast Reserve (VCR'07) Multi-Sensor Campaign	MARINE GEODESY																Montes, Marcos/J-9239-2015; Mishra, Vimal/F-7281-2010	Montes, Marcos/0000-0002-4725-5380; Miller, W. David/0000-0002-4940-5987												0149-0419						2010	33	2-3					101	116	PII 923709584	10.1080/01490419.2010.492278								WOS:000279449200001						
J	Isla, FI; Espinosa, M; Gerpe, MS; Iantanos, N; Menone, ML; Miglioranza, KSB; Ondarza, PM; Gonzalez, M; Bertola, G; Aizpun, JE; Moreno, VJ				Ignacio Isla, Federico; Espinosa, Marcela; Gerpe, Marcela S.; Iantanos, Nerina; Menone, Mirta L.; Miglioranza, Karina S. B.; Ondarza, Paola M.; Gonzalez, Mariana; Bertola, German; Aizpun, Julia E.; Moreno, Victor J.			PATAGONIAN SALT MARSHES: THE SOIL EFFECTS ON THE NDVI RESPONSE	THALASSAS																	Miglioranza, Karina S. B./0000-0002-7587-4760; Gonzalez, Mariana/0000-0003-1934-4631; menone, mirta/0000-0002-3616-0968												0212-5919					JAN	2010	26	1					23	33										WOS:000273163900003						
J	Andrew, ME; Ustin, SL				Andrew, Margaret E.; Ustin, Susan L.			Habitat suitability modelling of an invasive plant with advanced remote sensing data	DIVERSITY AND DISTRIBUTIONS																													1366-9516	1472-4642				JUL	2009	15	4					627	640		10.1111/j.1472-4642.2009.00568.x								WOS:000266874700008						
J	McKinney, RA; Charpentier, MA; Wigand, C				McKinney, Richard A.; Charpentier, Michael A.; Wigand, Cathleen			Assessing the wildlife habitat value of New England salt marshes: I. Model and application	ENVIRONMENTAL MONITORING AND ASSESSMENT																													0167-6369					JUL	2009	154	1-4					29	40		10.1007/s10661-008-0375-6								WOS:000267824400004	18592388					
J	Cuvilliez, A; Deloffre, J; Lafite, R; Bessineton, C				Cuvilliez, Antoine; Deloffre, Julien; Lafite, Robert; Bessineton, Christophe			Morphological responses of an estuarine intertidal mudflat to constructions since 1978 to 2005: The Seine estuary (France)	GEOMORPHOLOGY																													0169-555X					MAR 15	2009	104	3-4					165	174		10.1016/j.geomorph.2008.08.010								WOS:000263429200006						
J	Zhao, B; Yan, Y; Guo, HQ; He, MM; Gu, YJ; Li, B				Zhao, Bin; Yan, Yaner; Guo, Haiqiang; He, Meimei; Gu, Yonjian; Li, Bo			Monitoring rapid vegetation succession in estuarine wetland using time series MODIS-based indicators: An application in the Yangtze River Delta area	ECOLOGICAL INDICATORS																Li, Bo/B-8016-2010; Zhao, Bin/E-5349-2010; Zhao, Bin/I-3651-2013	Li, Bo/0000-0002-0439-5666; Zhao, Bin/0000-0002-3530-2469												1470-160X					MAR	2009	9	2					346	356		10.1016/j.ecolind.2008.05.009								WOS:000261298300012						
J	Zhang, SQ; Na, XD; Kong, B; Wang, ZM; Jiang, HX; Yu, H; Zhap, ZC; Li, XF; Liu, CY; Dale, P				Zhang, Shuqing; Na, Xiaodong; Kong, Bo; Wang, Zongming; Jiang, Hongxing; Yu, Huan; Zhap, Zhichun; Li, Xiaofeng; Liu, Chunyue; Dale, Patricia			IDENTIFYING WETLAND CHANGE IN CHINA'S SANJIANG PLAIN USING REMOTE SENSING	WETLANDS																													0277-5212					MAR	2009	29	1					302	313		10.1672/08-04.1								WOS:000265294500030						
J	Williams, SL; Carranza, A; Kunzelman, J; Datta, S; Kuivila, KM				Williams, Susan L.; Carranza, Albert; Kunzelman, Jennifer; Datta, Seema; Kuivila, Kathryn M.			Effects of the Herbicide Diuron on Cordgrass (Spartina foliosa) Reflectance and Photosynthetic Parameters	ESTUARIES AND COASTS																													1559-2723					JAN	2009	32	1					146	157		10.1007/s12237-008-9114-z								WOS:000262504600011						
J	Dalton, JB; Palmer-Moloney, LJ; Rogoff, D; Hlavka, C; Duncan, C				Dalton, J. B.; Palmer-Moloney, L. J.; Rogoff, D.; Hlavka, C.; Duncan, C.			Remote monitoring of hypersaline environments in San Francisco Bay, CA, USA	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161	1366-5901					2009	30	11					2933	2949	PII 912620353	10.1080/01431160802558642								WOS:000267263000013						
J	Wilson, CA; Allison, MA				Wilson, Carol A.; Allison, Mead A.			An equilibrium profile model for retreating marsh shorelines in southeast Louisiana	ESTUARINE COASTAL AND SHELF SCIENCE																Allison, Mead/A-7208-2010													0272-7714					DEC 10	2008	80	4					483	494		10.1016/j.ecss.2008.09.004								WOS:000262153400004						
J	Gallagher, FJ; Pechmann, I; Bogden, JD; Grabosky, J; Weis, P				Gallagher, Frank J.; Pechmann, Ildiko; Bogden, John D.; Grabosky, Jason; Weis, Peddrick			Soil metal concentrations and productivity of Betula populifolia (gray birch) as measured by field spectrometry and incremental annual growth in an abandoned urban Brownfield in New Jersey	ENVIRONMENTAL POLLUTION																													0269-7491					DEC	2008	156	3					699	706		10.1016/j.envpol.2008.06.013								WOS:000261678700015	18649979					
J	Gilmore, MS; Wilson, EH; Barrett, N; Civco, DL; Prisloe, S; Hurd, JD; Chadwick, C				Gilmore, Martha S.; Wilson, Emily H.; Barrett, Nels; Civco, Daniel L.; Prisloe, Sandy; Hurd, James D.; Chadwick, Cary			Integrating multi-temporal spectral and structural information to map wetland vegetation in a lower Connecticut River tidal marsh	REMOTE SENSING OF ENVIRONMENT																Gilmore, Martha/G-5856-2011													0034-4257	1879-0704				NOV 15	2008	112	11			SI		4048	4060		10.1016/j.rse.2008.05.020								WOS:000260683500006						
J	Lucas, KL; Carter, GA				Lucas, Kelly L.; Carter, Gregory A.			The use of hyperspectral remote sensing to assess vascular plant species richness on Horn Island, Mississippi	REMOTE SENSING OF ENVIRONMENT																													0034-4257					OCT 15	2008	112	10					3908	3915		10.1016/j.rse.2008.06.009								WOS:000259798100015						
J	Shen, YM; Yang, JS; Wang, YH; Feng, NH; Zhou, Q; Zeng, H				Shen Yong-Ming; Yang Jing-Song; Wang Yan-Hong; Feng Nian-Hua; Zhou Qin; Zeng Hua			Impact of sediment supply on Spartina salt marshes	PEDOSPHERE																													1002-0160					OCT	2008	18	5					593	598		10.1016/S1002-0160(08)60053-3								WOS:000259219500006						
J	Fu, XY; Dale, PER; Zhang, SQ				Fu Xiaoyang; Dale, P. E. R.; Zhang Shuqing			Evolving neural network using variable string genetic algorithm for color infrared aerial image classification	CHINESE GEOGRAPHICAL SCIENCE																													1002-0063					JUN	2008	18	2					162	170		10.1007/s11769-008-0162-x								WOS:000256419600008						
J	Tuxen, KA; Schile, LM; Kelly, M; Siegel, SW				Tuxen, Karin A.; Schile, Lisa M.; Kelly, Maggi; Siegel, Stuart W.			Vegetation colonization in a restoring tidal marsh: A remote sensing approach	RESTORATION ECOLOGY																	Kelly, Nina Maggi/0000-0002-0198-2822												1061-2971					JUN	2008	16	2					313	323		10.1111/j.1526-100X.2007.00313.x								WOS:000256139400015						
J	Dillabaugh, KA; King, DJ				Dillabaugh, Kristie A.; King, Douglas J.			Riparian marshland composition and biomass mapping using Ikonos imagery	CANADIAN JOURNAL OF REMOTE SENSING																	King, Doug/0000-0003-0824-6278												1712-7971					APR	2008	34	2					143	158		10.5589/m08-011								WOS:000259200800010						
J	Huang, HM; Zhang, LQ; Guan, YJ; Wang, DH				Huang, Hua-Mei; Zhang, Li-Quan; Guan, Yu-Juan; Wang, Dong-Hui			A cellular automata model for population expansion of Spartina alterniflora at Jiuduansha Shoals, Shanghai, China	ESTUARINE COASTAL AND SHELF SCIENCE																													0272-7714					MAR 20	2008	77	1					47	55		10.1016/j.ecss.2007.09.003								WOS:000254776200005						
J	Judd, C; Steinberg, S; Shaughnessy, F; Crawford, G				Judd, Chaeli; Steinberg, Steven; Shaughnessy, Frank; Crawford, Greg			Mapping salt marsh vegetation using aerial hyperspectral imagery and linear unmixing in Humboldt bay, California	WETLANDS																Crawford, Gregory/G-3661-2016	Crawford, Gregory/0000-0003-3194-4576												0277-5212					DEC	2007	27	4					1144	1152		10.1672/0277-5212(2007)27[1144:MSMVUA]2.0.CO;2								WOS:000251471400034						
J	D'Alpaos, A; Lanzoni, S; Marani, M; Bonornetto, A; Cecconi, G; Rinaldo, A				D'Alpaos, Andrea; Lanzoni, Stefano; Marani, Marco; Bonornetto, Andrea; Cecconi, Giovanni; Rinaldo, Andrea			Spontaneous tidal network formation within a constructed salt marsh: Observations and morphodynamic modelling	GEOMORPHOLOGY					38th Annual Binghamton Geomorphology Symposium	OCT 05-07, 2007	Duke Univ, Durham, NC		Duke Univ							Lanzoni, Stefano/F-9852-2016; Marani, Marco/F-9451-2016; D'Alpaos, Andrea/F-3161-2012	Lanzoni, Stefano/0000-0002-6621-2386; Marani, Marco/0000-0002-1493-6913; D'Alpaos, Andrea/0000-0003-1172-8278												0169-555X	1872-695X				NOV 1	2007	91	3-4			SI		186	197		10.1016/j.geomorph.2007.04.013								WOS:000252464300003						
J	Huang, H; Zhang, L				Huang, Huamei; Zhang, Liquan			A study of the population dynamics of Spartina alterniflora at Jiuduansha shoals, Shanghai, China	ECOLOGICAL ENGINEERING																													0925-8574					FEB 1	2007	29	2					164	172		10.1016/j.ecoleng.2006.06.005								WOS:000244198800006						
J	Byrd, KB; Kelly, NM; Merenlender, AM				Byrd, Kristin B.; Kelly, N. Maggi; Merenlender, Adina M.			Temporal and spatial relationships between watershed land use and salt marsh disturbance in a pacific estuary	ENVIRONMENTAL MANAGEMENT																	Byrd, Kristin/0000-0002-5725-7486; Kelly, Nina Maggi/0000-0002-0198-2822												0364-152X					JAN	2007	39	1					98	112		10.1007/s00267-005-0217-z								WOS:000242624100007	17106797					
J	Marani, M; Zillio, T; Belluco, E; Silvestri, S; Maritan, A				Marani, Marco; Zillio, Tommaso; Belluco, Enrica; Silvestri, Sonia; Maritan, Amos			Non-Neutral Vegetation Dynamics	PLOS ONE																Marani, Marco/F-9451-2016	Marani, Marco/0000-0002-1493-6913; SILVESTRI, SONIA/0000-0002-5114-8633												1932-6203					DEC 20	2006	1	1							e78	10.1371/journal.pone.0000078								WOS:000207443600078	17183710					
J	Noernberg, MA; Lautert, LFC; Araujo, AD; Marone, E; Angelotti, R; Netto, JPB; Krug, LA				Noernberg, M. A.; Lautert, L. F. C.; Araujo, A. D.; Marone, E.; Angelotti, R.; Netto, J. P. B., Jr.; Krug, L. A.			Remote sensing and GIS integration for modelling the Paranagua estuarine complex -Brazil	JOURNAL OF COASTAL RESEARCH																Noernberg, Mauricio/C-6784-2013	Noernberg, Mauricio/0000-0001-9668-4280												0749-0208					WIN	2006					39		1627	1631										WOS:000202961500082						
J	Belluco, E; Camuffo, M; Ferrari, S; Modenese, L; Silvestri, S; Marani, A; Marani, M				Belluco, Enrica; Camuffo, Monica; Ferrari, Sergio; Modenese, Lorenza; Silvestri, Sonia; Marani, Alessandro; Marani, Marco			Mapping salt-marsh vegetation by multispectral and hyperspectral remote sensing	REMOTE SENSING OF ENVIRONMENT																Marani, Marco/F-9451-2016; camuffo, monica/I-5972-2012	Marani, Marco/0000-0002-1493-6913; camuffo, monica/0000-0001-8936-4019; SILVESTRI, SONIA/0000-0002-5114-8633												0034-4257	1879-0704				NOV 15	2006	105	1					54	67		10.1016/j.rse.2006.06.006								WOS:000242121700006						
J	Mason, DC; Scott, TR; Wang, HJ				Mason, David C.; Scott, Tania R.; Wang, Hai-Jing			Extraction of tidal channel networks from airborne scanning laser altimetry	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING																													0924-2716					NOV	2006	61	2					67	83		10.1016/j.isprsjprs.2006.08.003								WOS:000242652400001						
J	Hilbert, KW				Hilbert, Kent W.			Land cover change within the Grand Bay National Estuarine Research Reserve: 1974-2001	JOURNAL OF COASTAL RESEARCH																													0749-0208					NOV	2006	22	6					1552	+		10.2112/05-0582.1								WOS:000242695100023						
J	Marani, M; Belluco, E; Ferrari, S; Silvestri, S; D'Alpaos, A; Lanzoni, S; Feola, A; Rinaldo, A				Marani, Marco; Belluco, Enrica; Ferrari, Sergio; Silvestri, Sonia; D'Alpaos, Andrea; Lanzoni, Stefano; Feola, Alessandra; Rinaldo, Andrea			Analysis, synthesis and modelling of high-resolution observations of salt-marsh eco-geomorphological patterns in the Venice lagoon	ESTUARINE COASTAL AND SHELF SCIENCE																Lanzoni, Stefano/F-9852-2016; D'Alpaos, Andrea/F-3161-2012	Lanzoni, Stefano/0000-0002-6621-2386; D'Alpaos, Andrea/0000-0003-1172-8278; Marani, Marco/0000-0002-1493-6913; SILVESTRI, SONIA/0000-0002-5114-8633												0272-7714					SEP	2006	69	3-4					414	426		10.1016/j.ecss.2006.05.021								WOS:000240947300011						
J	Gao, ZG; Zhang, LQ				Gao, Z. G.; Zhang, L. Q.			Multi-seasonal spectral characteristics analysis of coastal salt marsh vegetation in Shanghai, China	ESTUARINE COASTAL AND SHELF SCIENCE																													0272-7714					AUG	2006	69	1-2					217	224		10.1016/j.ecss.2006.04.016								WOS:000239855300019						
J	Artigas, FJ; Yang, JS				Artigas, FJ; Yang, JS			Spectral discrimination of marsh vegetation types in the New Jersey Meadowlands, USA	WETLANDS																													0277-5212					MAR	2006	26	1					271	277		10.1672/0277-5212(2006)26[271:SDOMVT]2.0.CO;2								WOS:000236603100024						
J	Wang, AJ; Gao, S; Ja, JJ				Wang Aijun; Gao Shu; Ja Jianjun			Impact of the cord-grass Spartina alterniflora on sedimentary, and morphological evolution of tidal salt marshes on the Jiangsu coast, China	ACTA OCEANOLOGICA SINICA																													0253-505X						2006	25	4					32	42										WOS:000240112900004						
J	Morris, JT; Porter, D; Neet, M; Noble, PA; Schmidt, L; Lapine, LA; Jensen, JR				Morris, JT; Porter, D; Neet, M; Noble, PA; Schmidt, L; Lapine, LA; Jensen, JR			Integrating LIDAR elevation data, multi-spectral imagery and neural network modelling for marsh characterization	INTERNATIONAL JOURNAL OF REMOTE SENSING																Noble, Peter/A-8117-2008	Noble, Peter/0000-0002-6013-2588												0143-1161					DEC 10	2005	26	23					5221	5234		10.1080/01431160500219018								WOS:000234504800006						
J	Bromberg, KD; Bertness, MD				Bromberg, KD; Bertness, MD			Reconstructing New England salt marsh losses using historical maps	ESTUARIES																Gedan, Keryn/A-3575-2010	Gedan, Keryn/0000-0003-4020-5441												0160-8347					DEC	2005	28	6					823	832		10.1007/BF02696012								WOS:000234637800003						
J	Hinkle, RL; Mitsch, WJ				Hinkle, RL; Mitsch, WJ			Salt marsh vegetation recovery at salt hay farm wetland restoration sites on Delaware Bay	ECOLOGICAL ENGINEERING																													0925-8574					SEP 20	2005	25	3					240	251		10.1016/j.ecoleng.2005.04.01								WOS:000236903400005						
J	Feola, A; Belluco, E; D'Alpaos, A; Lanzoni, S; Marani, M; Rinaldo, A				Feola, A; Belluco, E; D'Alpaos, A; Lanzoni, S; Marani, M; Rinaldo, A			A geomorphic study of lagoonal landforms	WATER RESOURCES RESEARCH																Lanzoni, Stefano/F-9852-2016; D'Alpaos, Andrea/F-3161-2012; Marani, Marco/F-9451-2016	Lanzoni, Stefano/0000-0002-6621-2386; D'Alpaos, Andrea/0000-0003-1172-8278; Marani, Marco/0000-0002-1493-6913												0043-1397					JUN 29	2005	41	6							W06019	10.1029/2004WR003811								WOS:000230484100005						
J	Power, ME; Brozovic, N; Bode, C; Zilberman, D				Power, ME; Brozovic, N; Bode, C; Zilberman, D			Spatially explicit tools for understanding and sustaining inland water ecosystems	FRONTIERS IN ECOLOGY AND THE ENVIRONMENT																	Bode, Collin/0000-0002-9654-6352; Brozovic, Nicholas/0000-0002-2218-4934												1540-9295					FEB	2005	3	1					47	55		10.1890/1540-9295(2005)003[0047:SETFUA]2.0.CO;2								WOS:000226955300007						
J	Civille, JC; Sayce, K; Smith, SD; Strong, DR				Civille, JC; Sayce, K; Smith, SD; Strong, DR			Reconstructing a century of Spartina alterniflora invasion with historical records and contemporary remote sensing	ECOSCIENCE																													1195-6860						2005	12	3					330	338		10.2980/i1195-6860-12-3-330.1								WOS:000232582200005						
J	Khadkikar, AS; Rajshekhar, C; Kumaran, KPN				Khadkikar, AS; Rajshekhar, C; Kumaran, KPN			Palaeogeography around the Harappan port of Lothal, Gujarat, western India	ANTIQUITY																													0003-598X					DEC	2004	78	302					896	903										WOS:000226257000012						
J	Marani, M; Lanzoni, S; Silvestri, S; Rinaldo, A				Marani, M; Lanzoni, S; Silvestri, S; Rinaldo, A			Tidal landforms, patterns of halophytic vegetation and the fate of the lagoon of Venice	JOURNAL OF MARINE SYSTEMS																Lanzoni, Stefano/F-9852-2016; Marani, Marco/F-9451-2016	Lanzoni, Stefano/0000-0002-6621-2386; Marani, Marco/0000-0002-1493-6913; SILVESTRI, SONIA/0000-0002-5114-8633												0924-7963					NOV	2004	51	1-4					191	210		10.1016/j.jmarsys.2004.05.012								WOS:000225327300014						
J	Thomson, AG; Huiskes, A; Cox, R; Wadsworth, RA; Boorman, LA				Thomson, AG; Huiskes, A; Cox, R; Wadsworth, RA; Boorman, LA			Short-term vegetation succession and erosion identified by airborne remote sensing of Westerschelde salt marshes, The Netherlands	INTERNATIONAL JOURNAL OF REMOTE SENSING																Huiskes, Ad/C-3252-2011													0143-1161					OCT	2004	25	20					4151	4176		10.1080/01431160310001647688								WOS:000224024000005						
J	Eyre, MD; Luff, ML				Eyre, MD; Luff, ML			Ground beetle species (Coleoptera, Carabidae) associations with land cover variables in northern England and southern Scotland	ECOGRAPHY																													0906-7590					AUG	2004	27	4					417	426		10.1111/j.0906-7590.2004.03757.x								WOS:000221533100002						
J	Novakowski, KI; Torres, R; Gardner, LR; Voulgaris, G				Novakowski, KI; Torres, R; Gardner, LR; Voulgaris, G			Geomorphic analysis of tidal creek networks	WATER RESOURCES RESEARCH																Voulgaris, George/A-7593-2014	Voulgaris, George/0000-0002-0667-8870												0043-1397					MAY 6	2004	40	5							W05401	10.1029/2003WR002722								WOS:000221335900002						
J	Ramsey, EW; Rangoonwala, A				Ramsey, EW; Rangoonwala, A			Remote sensing and the optical properties of the narrow cylindrical leaves of Juncus roemerianus	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																													0196-2892					MAY	2004	42	5					1064	1075		10.1109/TGRS.2003.823283								WOS:000221466200014						
J	Wilson, MD; Ustin, SL; Rocke, DM				Wilson, MD; Ustin, SL; Rocke, DM			Classification of contamination in salt marsh plants using hyperspectral reflectance	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																Rocke, David/I-7044-2013	Rocke, David/0000-0002-3958-7318; Wilson, Machelle/0000-0003-1734-2755												0196-2892	1558-0644				MAY	2004	42	5					1088	1095		10.1109/TGRS.2003.823278								WOS:000221466200016						
J	Berberoglu, S; Yilmaz, KT; Ozkan, C				Berberoglu, S; Yilmaz, KT; Ozkan, C			Mapping and monitoring of coastal wetlands of Cukurova Delta in the Eastern Mediterranean region	BIODIVERSITY AND CONSERVATION																													0960-3115					MAR	2004	13	3					615	633		10.1023/B:BIOC.0000009493.34669.ec								WOS:000187427000009						
J	Schmidt, KS; Skidmore, AK				Schmidt, KS; Skidmore, AK			Smoothing vegetation spectra with wavelets	INTERNATIONAL JOURNAL OF REMOTE SENSING																Skidmore, Andrew/C-7441-2011	Skidmore, Andrew/0000-0002-7446-8429												0143-1161					MAR	2004	25	6					1167	1184		10.1080/0143116031000115085								WOS:000187997100009						
